Week,分類,站點,次數
2026-W30,2D消除,3910,K11(11)/K25(6)
2026-W30,EAP重開,2715,K21(2)
2026-W30,EAP重開,4110,K11(1)
2026-W30,其他事項,2195,K11(2)/K21(1)
2026-W30,過帳異常,3910,K11(7)/K25(9)
2026-W30,過帳異常,2900,K21(3)
2026-W30,過帳異常,2190,K11(1)/K21(1)
2026-W30,關閉比對,4730,K11(131)/K22(1)/K25(34)
2026-W30,關閉比對,4515,K11(6)
2026-W30,關閉比對,2945,K21(5)
