Week,分類,站點,次數
2026-W12,2D消除,3910,K11(7)/K21(1)/K25(4)
2026-W12,EAP重開,3910,K11(3)
2026-W12,EAP重開,4730,K11(3)
2026-W12,EAP重開,5070,K11(2)
2026-W12,其他事項,2195,K21(2)
2026-W12,過帳異常,3910,K11(3)/K21(23)/K25(9)
2026-W12,過帳異常,2900,K25(2)
2026-W12,過帳異常,2396,K21(1)
2026-W12,關閉比對,4730,K11(141)
2026-W12,關閉比對,4515,K11(11)
2026-W12,關閉比對,2945,K21(7)/K22(1)
