Week,分類,站點,次數
2026-W03,2D消除,3910,K11(5)/K25(1)
2026-W03,EAP重開,3910,K11(1)/K25(1)
2026-W03,EAP重開,4800,K21(1)
2026-W03,過帳異常,2900,K22(1)/K25(9)
2026-W03,過帳異常,3910,K11(1)/K25(4)
2026-W03,過帳異常,2195,K25(3)
2026-W03,關閉比對,4730,K11(120)/K25(4)
2026-W03,關閉比對,4515,K11(10)
2026-W03,關閉比對,2945,K21(6)/K22(1)

