廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L   S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/19 上午 08:23:43
ASEF3,K25,8F,4110,ALL,自動化設備相關, na,機台異常,2026/4/19 上午 08:21:15
ASEF3,K25,8F,3260,ALL,自動化設備相關,na,機台異常,2026/4/19 上午 08:20:48
ASEF3,K11,8F,4730,811,關閉比對,4730#811  266L  AI PROFILE 美光  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/19 上午 08:06:32
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/19 上午 08:05:35
ASEF1,K22,9F,4805,B60,關閉比對,,關整台,2026/4/19 上午 08:04:02
ASEF3,K11,8F,4730,814,關閉比對,4730#814  852L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/19 上午 08:03:01
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/19 上午 08:02:44
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/19 上午 08:02:12
ASEF3,K11,6F,4730,652,關閉比對,4730#652  390L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/19 上午 08:01:54
ASEF3,K25,8F,3260,ALL,自動化設備相關,na,默停,2026/4/19 上午 07:54:28
ASEF3,K25,8F,2890,804,自動化設備相關,NG,卡盒卡盤,2026/4/19 上午 07:26:06
ASEF3,K25,8F,2880,802,自動化設備相關,NG,偵測檢知異常,2026/4/19 上午 07:02:16
ASEF3,K25,8F,2890,803,自動化設備相關,NG,卡盒卡盤,2026/4/19 上午 12:05:00
ASEF3,K25,8F,2890,804,自動化設備相關,NG,卡盒卡盤,2026/4/18 下午 11:21:27
ASEF3,K25,9F,3910,9005,過帳相關,2D讀取Timeout，請協助清除2D讀取紀錄。6-142K3H-016-004,連線異常,2026/4/18 下午 10:45:51
ASEF3,K25,9F,4730,9003,關閉比對,NG,關整台,2026/4/18 下午 10:43:08
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/4/18 下午 09:58:52
ASEF3,K11,9F,4730,801,關閉比對,4730#801   1635L   CU AI  PROFILE 爐溫異常 ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 09:28:18
ASEF3,K25,8F,2890,802,自動化設備相關,,卡盒卡盤,2026/4/18 下午 09:22:59
ASEF3,K25,8F,2890,804,自動化設備相關,,卡盒卡盤,2026/4/18 下午 09:18:42
ASEF3,K25,8F,3190,ALL,自動化設備相關,,機台異常,2026/4/18 下午 09:06:26
ASEF3,K11,8F,3910,824,過帳相關,"請幫忙消除作業紀錄，謝謝
批號為:6-RFQMAZ-007-004",連線異常,2026/4/18 下午 09:02:15
ASEF3,K25,9F,3910,9005,過帳相關,"2D讀取Timeout，請協助清除2D讀取紀錄。6-132KK9-022-006
",連線異常,2026/4/18 下午 08:29:37
ASEF3,K11,7F,4730,822,關閉比對,4730#822   38L   AI PROFILE S-X4L 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 07:53:45
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/18 下午 07:51:20
ASEF3,K11,8F,4730,811,關閉比對,4730#811  223L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 07:51:04
ASEF3,K11,8F,4730,806,關閉比對,4730#806  320L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 07:50:43
ASEF3,K11,8F,4730,814,關閉比對,4730#814  852L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 07:50:22
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 07:49:59
ASEF1,K22,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/4/18 下午 07:49:19
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 07:49:13
ASEF3,K11,6F,4730,652,關閉比對,4730#652  390L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 下午 07:48:54
ASEF3,K11,8F,3450,ALL,自動化設備相關,"ALARM, AUTO 3450 STOP AND NOT RUNNING",機台異常,2026/4/18 下午 07:45:39
ASEF3,K25,9F,4730,9005,關閉比對,NG,關整台,2026/4/18 下午 07:41:34
ASEF3,K25,9F,4730,9002,關閉比對,NG,關整台,2026/4/18 下午 07:40:50
ASEF3,K25,8F,3190,801,自動化設備相關,3190 儲格  D 夾貨定位異常。,過壓防撞,2026/4/18 下午 03:55:13
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/18 下午 03:39:47
ASEF3,K25,8F,3190,801,自動化設備相關,手臂夾貨移動過程異常。,過壓防撞,2026/4/18 下午 02:50:31
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/18 下午 02:49:24
ASEF3,K11,8F,3800,T21,自動化設備相關,,機台異常,2026/4/18 下午 12:00:18
ASEF3,K25,8F,3800,09,自動化設備相關,,過壓防撞,2026/4/18 上午 10:52:03
ASEF3,K25,8F,3670,ALL,自動化設備相關,,機台異常,2026/4/18 上午 10:12:40
ASEF3,K11,8F,3450,316,自動化設備相關,,機台異常,2026/4/18 上午 09:42:55
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/18 上午 09:05:38
ASEF3,K25,8F,3190,802,自動化設備相關,"7:37 報案後沒來修機，已半小時。
3190 儲格 D 夾貨夾歪。",過壓防撞,2026/4/18 上午 08:08:25
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/18 上午 08:06:46
ASEF3,K11,8F,3910,819,過帳相關,"請協助刪除以下作業記錄謝謝：
6-LYQMA1-022-001",連線異常,2026/4/18 上午 07:57:46
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/18 上午 07:55:25
ASEF3,K11,8F,4730,811,關閉比對,4730#811  263L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 上午 07:53:34
ASEF3,K11,8F,4730,806,關閉比對,4730#806  76L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 上午 07:53:16
ASEF3,K11,8F,4730,814,關閉比對,4730#814  1084L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 上午 07:52:59
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 上午 07:52:42
ASEF3,K11,7F,4730,822,關閉比對,4730#822   264L   AI PROFILE S-Q-X4L 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 上午 07:52:26
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 上午 07:52:02
ASEF3,K11,6F,4730,652,關閉比對,4730#652  88L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/18 上午 07:51:46
ASEF3,K25,8F,3190,802,自動化設備相關,3190 儲格 D 夾貨夾歪。,過壓防撞,2026/4/18 上午 07:37:37
ASEF3,K11,6F,4600,601,自動化設備相關,4600-601 入料手臂無動作,默停,2026/4/18 上午 05:22:26
ASEF3,K22,8F,2890,804,自動化設備相關,,卡盒卡盤,2026/4/18 上午 02:44:33
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/4/17 下午 11:38:29
ASEF3,K11,8F,3910,816,過帳相關,無法MOVE IN，請EAP重開測試,無法過帳,2026/4/17 下午 11:02:41
ASEF3,K11,8F,3450,ALL,自動化設備相關,3450 RB05 NO GOOD,機台異常,2026/4/17 下午 09:02:46
ASEF3,K11,8F,3910,803,過帳相關,"6-12SIM9-022-001
刪除以上2D紀錄",連線異常,2026/4/17 下午 08:43:01
ASEF3,K25,9F,3910,9002,過帳相關,2D讀取Timeout，請協助清除2D讀取紀錄。6-152KPR-004-006、6-152KPR-004-007,連線異常,2026/4/17 下午 08:40:22
ASEF3,K25,9F,4730,9005,關閉比對,NG,關整台,2026/4/17 下午 08:05:31
ASEF3,K25,9F,4730,9005,關閉比對,NG,關整台,2026/4/17 下午 08:04:55
ASEF3,K25,9F,4730,9002,關閉比對,NG,關整台,2026/4/17 下午 08:04:23
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/17 下午 07:59:59
ASEF3,K11,8F,4730,806,關閉比對,4730#806  76L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 下午 07:59:13
ASEF3,K11,7F,4730,822,關閉比對,4730#822   264L   AI PROFILE S-Q-X4L 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 下午 07:57:54
ASEF1,K22,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/4/17 下午 07:57:52
ASEF3,K11,8F,4730,814,關閉比對,4730#814  1084L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 下午 07:57:09
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 下午 07:56:08
ASEF3,K11,7F,4730,803,關閉比對,4730#803  289L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,By批號,2026/4/17 下午 07:55:50
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 下午 07:55:33
ASEF3,K11,6F,4730,652,關閉比對,4730#652  1907L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 下午 07:55:14
ASEF3,K25,9F,3910,9005,過帳相關,請協助重開EAP,無法過帳,2026/4/17 下午 07:27:15
ASEF3,K11,8F,3910,808,過帳相關,"PLEASE DELETE 2D DATA 
6-HPQMMP-014-005",連線異常,2026/4/17 下午 05:53:24
ASEF3,K11,8F,3910,817,過帳相關,麻煩消除6-10DUR8-023-005作業紀錄,無法過帳,2026/4/17 下午 05:14:34
ASEF3,K25,8F,3190,804,自動化設備相關,天車指令異常，無法派貨。,命令異常,2026/4/17 下午 05:04:22
ASEF1,K21,8F,2500,ALL,自動化設備相關,2500 NG,機台異常,2026/4/17 下午 04:46:12
ASEF3,K25,8F,3670,ALL,自動化設備相關,,機台異常,2026/4/17 下午 04:39:41
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/17 下午 04:30:17
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/17 下午 04:05:33
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/17 下午 03:41:04
ASEF3,K11,8F,3450,ALL,自動化設備相關,,機台異常,2026/4/17 下午 03:13:54
ASEF3,K25,8F,3190,804,自動化設備相關,3190 儲格  D  夾貨夾歪。,過壓防撞,2026/4/17 下午 02:04:17
ASEF3,K11,8F,3800,T22,自動化設備相關,,默停,2026/4/17 下午 01:56:56
ASEF3,K11,8F,3800,T21,自動化設備相關,,機台異常,2026/4/17 下午 01:52:24
ASEF3,K11,8F,3800,T32,自動化設備相關,AOI 夾抓定位異常,卡盒卡盤,2026/4/17 下午 12:47:51
ASEF3,K25,9F,3910,9008,過帳相關,"請協助刪除作業記錄
6-15UY2B-001-003",連線異常,2026/4/17 下午 12:13:12
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/17 上午 11:58:10
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/17 上午 11:36:00
ASEF3,K25,8F,3670,ALL,自動化設備相關,,機台異常,2026/4/17 上午 11:26:31
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/17 上午 11:26:13
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/17 上午 10:52:11
ASEF3,K11,5F,3400,ALL,過帳相關,"LC: 121
PKG Code: RY3K
Slot: 1",無法過帳,2026/4/17 上午 10:43:12
ASEF3,K11,8F,3800,T24,自動化設備相關,AOI 夾抓過壓,卡盒卡盤,2026/4/17 上午 09:57:35
ASEF3,K25,8F,3190,804,自動化設備相關,天車指令異常。,命令異常,2026/4/17 上午 09:56:14
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/17 上午 09:32:17
ASEF3,K25,8F,3800,10,自動化設備相關,,命令異常,2026/4/17 上午 09:15:30
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/17 上午 08:47:31
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/17 上午 08:36:46
ASEF3,K11,8F,3800,T35,自動化設備相關,AOI 功能關閉,機台異常,2026/4/17 上午 08:13:58
ASEF3,K25,8F,3190,802,自動化設備相關,手臂移動過程逾時。,過壓防撞,2026/4/17 上午 08:06:41
ASEF3,K11,8F,4730,806,關閉比對,4730#806  76L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 上午 08:05:45
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/17 上午 07:50:03
ASEF3,K11,7F,4730,822,關閉比對,4730#822   264L   AI PROFILE S-Q-X4L 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 上午 07:49:47
ASEF3,K11,6F,4730,814,關閉比對,4730#814  285L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 上午 07:49:33
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 上午 07:49:17
ASEF3,K11,6F,4730,803,關閉比對,4730#803  289L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE  ,關整台,2026/4/17 上午 07:49:00
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 上午 07:48:42
ASEF3,K11,6F,4730,652,關閉比對,4730#652  1907L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/17 上午 07:48:24
ASEF3,K25,8F,3190,802,自動化設備相關,手臂夾貨天車已離開。,過壓防撞,2026/4/17 上午 07:45:43
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/17 上午 07:45:41
ASEF3,K25,9F,3910,9008,過帳相關,"請協助消除 3910-9008
6-15UY2C-020-002
的作業記錄，謝謝",連線異常,2026/4/17 上午 04:11:46
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/4/17 上午 03:27:13
ASEF3,K25,8F,2880,804,自動化設備相關,,卡盒卡盤,2026/4/17 上午 03:26:07
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/4/17 上午 03:14:49
ASEF3,K11,8F,3910,825,過帳相關,"3910-825 因讀取2D時FAIL，機台顯示產品已打印，實際產品未打印。
批號為 6-EUQMG9-017-002
目前當站EE已確認OK，煩請協助消除此條批號之作業紀錄，謝謝。",連線異常,2026/4/17 上午 03:10:59
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/4/17 上午 02:51:26
ASEF3,K11,7F,4730,822,關閉比對,4730#822   264L   AI PROFILE S-Q-X4L 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFIL,關整台,2026/4/17 上午 12:46:00
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/4/17 上午 12:15:03
ASEF3,K11,8F,3260,ALL,自動化設備相關,3260 LOADER ROBOT NO GOOD,機台異常,2026/4/16 下午 08:10:30
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/16 下午 07:53:41
ASEF3,K11,8F,4730,814,關閉比對,4730#814  285L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 下午 07:53:25
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 下午 07:53:09
ASEF3,K11,7F,4730,803,關閉比對,4730#803  289L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 下午 07:52:51
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 下午 07:52:35
ASEF3,K11,6F,4730,652,關閉比對,4730#652  1907L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 下午 07:52:08
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/4/16 下午 07:32:55
ASEF3,K25,9F,3910,9010,過帳相關,"消除作業記錄
6-142K9T-005-009",連線異常,2026/4/16 下午 01:04:16
ASEF3,K25,9F,3910,9002,過帳相關,"消除2條作業記錄
6-152KM3-013-005
6-152KM3-013-006",連線異常,2026/4/16 下午 12:11:47
ASEF3,K25,8F,3260,ALL,自動化設備相關,na,機台異常,2026/4/16 上午 11:08:14
ASEF3,K25,9F,3910,9008,過帳相關,"消除作業記錄
6-15UY2E-021-009",連線異常,2026/4/16 上午 08:56:33
ASEF3,K25,8F,4110,ALL,自動化設備相關,na,機台異常,2026/4/16 上午 08:05:57
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/16 上午 07:59:17
ASEF3,K11,8F,4730,814,關閉比對,4730#814  285L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 上午 07:59:02
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 上午 07:58:41
ASEF3,K11,8F,3910,805,過帳相關,"PLEASE DELETE 2D DATA
6-HPQMLU-027-001",連線異常,2026/4/16 上午 07:58:29
ASEF3,K11,7F,4730,803,關閉比對,4730#803  289L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE  ,關整台,2026/4/16 上午 07:58:21
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 上午 07:58:05
ASEF3,K11,6F,4730,652,關閉比對,4730#  962L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/16 上午 07:57:47
ASEF1,K22,9F,4805,B60,關閉比對,,關整台,2026/4/16 上午 07:53:22
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/4/16 上午 05:14:48
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/4/16 上午 04:05:40
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/4/16 上午 04:02:31
ASEF3,K25,8F,3670,ALL,自動化設備相關,,偵測檢知異常,2026/4/16 上午 03:54:57
ASEF3,K25,8F,4110,B18,自動化設備相關,,偵測檢知異常,2026/4/16 上午 02:58:26
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/16 上午 01:43:24
ASEF3,K25,9F,3910,9002,過帳相關,"請協助消除 3910-9002
6-152KHL-008-007  &
6-152KHL-008-008
的作業記錄，謝謝",連線異常,2026/4/16 上午 12:39:54
ASEF3,K11,8F,3450,ALL,自動化設備相關,,機台異常,2026/4/16 上午 12:15:42
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/16 上午 12:07:02
ASEF3,K25,9F,3910,9006,過帳相關,"請協助消除 3910-9006
6-152KG1-002-007  &
6-152KG1-002-008
的作業記錄，謝謝",連線異常,2026/4/15 下午 11:11:17
ASEF3,K25,9F,3910,9006,過帳相關,"請協助消除 3910-9006
6-152KG1-002-005  &
6-152KG1-002-006
的作業記錄，謝謝",連線異常,2026/4/15 下午 10:55:23
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/15 下午 09:01:47
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/15 下午 08:52:47
ASEF3,K11,8F,3450,ALL,自動化設備相關,,機台異常,2026/4/15 下午 08:05:15
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/4/15 下午 08:04:56
ASEF3,K11,9F,4730,816,關閉比對,4730#816  1084L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 08:03:05
ASEF3,K11,9F,4730,804,關閉比對,4730#804  397L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 08:02:12
ASEF3,K11,8F,4730,814,關閉比對,4730#814  852L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 08:01:41
ASEF3,K11,9F,4730,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/4/15 下午 08:00:53
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 08:00:24
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L  S -Q AI PROFILE 最高溫 異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 07:59:59
ASEF3,K11,7F,4730,803,關閉比對,4730#803  575L  S  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 07:59:34
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 07:59:07
ASEF3,K11,6F,4730,652,關閉比對,4730#652  390L  AI PROFILE MTK  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/4/15 下午 07:58:41
ASEF3,K11,8F,4110,ALL,自動化設備相關,"M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽",機台異常,2026/4/15 下午 07:49:37
ASEF3,K11,8F,3910,816,過帳相關,"3910-816 因讀取2D時FAIL，機台顯示產品已打印，實際產品未打印。
批號為 6-14NF4W-022-003
目前當站EE已確認OK，煩請協助消除此條批號之作業紀錄，謝謝。",連線異常,2026/4/15 下午 07:48:54
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/4/15 下午 07:40:13
ASEF3,K25,8F,2900,809H,過帳相關,TrackOut 失敗(Fail):批號:152KSRB001 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2026/4/15 下午 05:18:26
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/15 下午 04:02:49
ASEF3,K25,8F,4110,ALL,自動化設備相關,na,機台異常,2026/4/15 下午 03:02:14
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/15 下午 01:41:40
ASEF3,K25,8F,3260,ALL,自動化設備相關,,機台異常,2026/4/15 上午 11:32:26
