廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/5/17 下午 11:50:15
ASEF1,K21,5F,3910,C01S,自動化設備相關,"Hello CIM：
3910-C01S 
請協助消除批號之作業紀錄，批號為
 6-19IER1-002-001
謝謝。",機台異常,2026/5/17 下午 10:34:37
ASEF3,K25,8F,2900,805H,自動化設備相關,LOADER NG,機台異常,2026/5/17 下午 10:34:24
ASEF3,K11,8F,4110,ALL,自動化設備相關,"(M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽",機台異常,2026/5/17 下午 10:27:07
ASEF3,K11,8F,4110,ALL,自動化設備相關,"(M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽",機台異常,2026/5/17 下午 09:43:09
ASEF3,K25,8F,2890,802,自動化設備相關,,卡盒卡盤,2026/5/17 下午 09:03:50
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/5/17 下午 08:06:27
ASEF3,K11,8F,4730,811,關閉比對,4730#811         928      AI-PROFILE  比對異常 已由OP 手動上傳爐溫，請CIM 協助關閉比對,關整台,2026/5/17 下午 08:04:53
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 下午 08:04:19
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L   AI PROFILE S  溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 下午 08:03:50
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 下午 08:03:19
ASEF3,K11,7F,4730,805,關閉比對,4730#805   575L   AI PROFILE ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 下午 08:02:50
ASEF3,K11,7F,4730,803,關閉比對,4730#803   397L   MTK AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFIL,關整台,2026/5/17 下午 08:02:12
ASEF3,K11,6F,4730,607,關閉比對,4730#607   200L    AI PROFILE 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 下午 08:01:31
ASEF3,K11,6F,4730,602,關閉比對,AI PROFILE 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 下午 08:00:58
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/5/17 下午 07:39:17
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 請清除此2條作業記錄 
 6-20IEVH-001-001,
 6-20IEVH-001-002,
謝謝。",無法過帳,2026/5/17 下午 01:48:11
ASEF1,K21,5F,3910,C01S,過帳相關,"請協助消除批號之作業紀錄，批號為
 6-20IEVE-001-002
謝謝。",無法過帳,2026/5/17 上午 10:10:48
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 
請協助消除批號之作業紀錄，批號為
 6-20IEV6-001-002
謝謝。",無法過帳,2026/5/17 上午 09:47:34
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 
請協助消除批號之作業紀錄，批號為
 6-20IEV6-001-002
謝謝。",無法過帳,2026/5/17 上午 09:31:46
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 
請協助消除批號之作業紀錄，批號為
 6-20IEV6-001-002
謝謝。",無法過帳,2026/5/17 上午 09:22:51
ASEF3,K11,8F,3910,807,過帳相關,"PLEAS DELETE 2D DATA 
6-18RPKB-008-002

THANK YOU",無法過帳,2026/5/17 上午 08:02:01
ASEF1,K22,9F,4805,B60,關閉比對,,關整台,2026/5/17 上午 07:57:33
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L   AI PROFILE S.Q  溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 上午 07:54:57
ASEF3,K11,8F,4730,814,關閉比對,4730#814  1084L   AI PROFILE  MTK，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 上午 07:54:22
ASEF3,K11,8F,3910,809,過帳相關,"PLEASE DELTE 2D DATA
6-HMQMLK-024-001",連線異常,2026/5/17 上午 07:54:21
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/5/17 上午 07:53:24
ASEF3,K11,8F,4730,811,關閉比對,4730#811  928L  S  AI PROFILE  迴焊時間異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 上午 07:53:06
ASEF3,K11,8F,4730,809,關閉比對,4730#809  522L  CU AI PROFILE  迴焊時間異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 上午 07:52:44
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 上午 07:52:14
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/17 上午 07:51:57
ASEF3,K11,7F,4730,818,關閉比對,4730#818   852L   MTK  AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFIL,關整台,2026/5/17 上午 07:51:40
