廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,8F,4730,814,關閉比對,4730#814    390L    AI PROFILE-MTK  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE.,關整台,2026/2/1 下午 10:25:57
ASEF3,K25,9F,3910,9005,過帳相關,"2D TIME OUT，協助清除雷射作業紀錄
6-042K92-018-003",連線異常,2026/2/1 下午 10:09:58
ASEF3,K25,8F,3260,B19,自動化設備相關,,過壓防撞,2026/2/1 下午 09:57:57
ASEF3,K11,8F,4730,811,關閉比對,4730#811 180L 特殊爐溫 AI PROFILE 美光，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/1 下午 09:21:41
ASEF3,K25,8F,2890,801,自動化設備相關,,偵測檢知異常,2026/2/1 下午 08:50:48
ASEF1,K22,9F,3910,B58,過帳相關,,連線異常,2026/2/1 下午 08:39:26
ASEF3,K11,7F,4730,805,關閉比對,4730#805 104L    AI PROFILE -S-DOFU  未建立  ，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/1 下午 08:02:03
ASEF3,K11,8F,4730,809,關閉比對,4730#809 683L AI PROFILE S 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/1 下午 08:01:24
ASEF3,K11,8F,4730,812,關閉比對,4730#812 1405L AI PROFILE (CU) 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/1 下午 08:00:54
ASEF3,K11,7F,4730,821,關閉比對,4730#821 346L 特殊爐溫 AI PROFILE 未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/1 下午 08:00:36
ASEF3,K11,7F,4730,803,關閉比對,4730#803 372L AI PROFILE S-X4L 未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/1 下午 08:00:19
ASEF3,K11,9F,4515,651,關閉比對,4515#651 需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/2/1 下午 08:00:02
ASEF3,K25,8F,4110,B20,自動化設備相關,,機台異常,2026/2/1 下午 07:57:20
ASEF3,K25,8F,3260,B29,自動化設備相關,,卡盒卡盤,2026/2/1 下午 07:53:28
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/2/1 下午 07:06:04
ASEF3,K25,8F,2900,811H,過帳相關,TrackOut 失敗(Fail):批號:032KS8B006 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2026/2/1 下午 05:48:22
ASEF3,K25,8F,3670,ALL,自動化設備相關,NG,機台異常,2026/2/1 下午 04:58:52
ASEF1,K21,8F,2715,A02,自動化設備相關,2715 NG,機台異常,2026/2/1 下午 04:51:06
ASEF3,K25,8F,2900,801H,自動化設備相關,NG,機台異常,2026/2/1 下午 04:05:35
ASEF3,K25,9F,3910,9002,過帳相關,"6-042KFS-014-005
6-042KFS-014-006
刪除以上2D紀錄",連線異常,2026/2/1 下午 03:32:09
ASEF3,K25,8F,4110,ALL,自動化設備相關,na,機台異常,2026/2/1 下午 02:35:50
ASEF3,K25,8F,3260,ALL,自動化設備相關,na,機台異常,2026/2/1 下午 02:35:20
ASEF1,K21,8F,2845,A01,自動化設備相關,"天車上有一台空盒
機台默停",默停,2026/2/1 下午 02:01:47
ASEF1,K21,5F,2195,C01,過帳相關,作業非TOSA，請協助更改一般比對程式,無法過帳,2026/2/1 下午 01:11:26
