廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF1,K21,5F,2195,C01,過帳相關,NOT TOSA,無法過帳,2026/7/5 下午 11:36:02
ASEF3,K25,8F,4110,ALL,自動化設備相關,OK,偵測檢知異常,2026/7/5 下午 10:16:11
ASEF3,K25,8F,3670,E05,自動化設備相關,OK,偵測檢知異常,2026/7/5 下午 10:14:15
ASEF3,K25,8F,4110,ALL,自動化設備相關,OK,偵測檢知異常,2026/7/5 下午 09:38:00
ASEF3,K25,8F,3670,ALL,自動化設備相關,,偵測檢知異常,2026/7/5 下午 09:37:00
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/5 下午 09:30:32
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/7/5 下午 09:11:12
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/5 下午 08:30:24
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/7/5 下午 08:23:24
ASEF3,K25,9F,4730,9008,關閉比對,,關整台,2026/7/5 下午 08:21:10
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/5 下午 08:12:45
ASEF3,K25,9F,4730,9007,關閉比對,,關整台,2026/7/5 下午 07:45:15
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/5 下午 07:45:09
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/7/5 下午 07:44:53
ASEF3,K25,9F,4730,9004,關閉比對,,關整台,2026/7/5 下午 07:44:31
ASEF3,K25,9F,4730,9003,關閉比對,,關整台,2026/7/5 下午 07:44:14
ASEF3,K25,8F,2900,805H,自動化設備相關,UNLOADER NO GOOD,機台異常,2026/7/5 下午 07:43:47
ASEF3,K25,9F,4730,9001,關閉比對,,關整台,2026/7/5 下午 07:43:06
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/7/5 下午 07:42:40
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/7/5 下午 07:37:25
ASEF3,K25,8F,2900,805H,自動化設備相關,UNLOADER 手臂異常,偵測檢知異常,2026/7/5 下午 07:26:52
ASEF3,K11,8F,3910,810,過帳相關,"消除作業紀錄
6-25RPBN-003-001",連線異常,2026/7/5 上午 10:58:36
ASEF3,K11,9F,4730,817,關閉比對,4730#817   550L  電腦壞掉待報修    AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:10:44
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/7/5 上午 08:10:26
ASEF3,K11,8F,4730,811,關閉比對,4730#811   1026L   S  AI PROFILE  最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:10:11
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:09:54
ASEF3,K11,7F,4730,822,關閉比對,4730#822  1204L   AI PROFILE MTK 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:09:37
ASEF3,K11,7F,4730,820,關閉比對,4730#820   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:09:18
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L    AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:08:59
ASEF3,K11,7F,4730,818,關閉比對,4730#818   207L    AI PROFILE CU 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:08:31
ASEF3,K25,8F,3450,ALL,自動化設備相關,,機台異常,2026/7/5 上午 08:08:17
ASEF3,K11,7F,4730,805,關閉比對,4730#805   1084L  AI PROFILE MTK 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:08:12
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:07:55
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/5 上午 08:07:37
ASEF3,K25,9F,3910,9004,過帳相關,"6-UEQMTS-003-005
消除作業紀錄",參數比對異常,2026/7/5 上午 07:55:05
ASEF1,K22,9F,4805,B60,關閉比對,,關整台,2026/7/5 上午 07:33:54
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/5 上午 06:09:53
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/5 上午 05:09:08
ASEF3,K25,9F,3910,9008,過帳相關,"2D Timeout 請協助刪除以下作業記錄
6-27UYN6-008-010",連線異常,2026/7/5 上午 04:47:50
ASEF3,K25,8F,2900,803H,自動化設備相關,LOADER NO GOOD,機台異常,2026/7/5 上午 04:46:39
ASEF3,K11,8F,4110,ALL,自動化設備相關,移載A_手臂滑片異常,機台異常,2026/7/5 上午 04:41:24
ASEF3,K11,6F,3260,A609,自動化設備相關,,過壓防撞,2026/7/5 上午 03:49:04
ASEF3,K11,8F,3450,ALL,自動化設備相關,"機故
",機台異常,2026/7/5 上午 03:28:10
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/7/5 上午 03:03:15
ASEF3,K11,8F,3260,ALL,自動化設備相關,AUTO 3260-A14 A15 LONG TIME NO OUTSIDE IC,機台異常,2026/7/5 上午 02:30:48
ASEF3,K11,6F,3260,A601,自動化設備相關,,默停,2026/7/5 上午 02:03:45
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/7/5 上午 01:06:39
ASEF1,K21,5F,2195,C01,過帳相關,NOT RUN TOSA,無法過帳,2026/7/5 上午 12:43:56
ASEF1,K21,5F,2195,C01,過帳相關,RUN TOSA,無法過帳,2026/7/4 下午 09:30:20
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/4 下午 09:19:44
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/4 下午 09:17:44
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/4 下午 08:41:14
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/7/4 下午 08:22:34
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/4 下午 08:18:41
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/7/4 下午 08:02:47
ASEF3,K11,9F,4730,817,關閉比對,4730#817   550L  電腦壞掉待報修    AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE ,關整台,2026/7/4 下午 08:01:34
ASEF3,K11,8F,4730,811,關閉比對,4730#811   1026L   S  AI PROFILE  最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/4 下午 08:00:59
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/4 下午 08:00:29
ASEF3,K11,7F,4730,820,關閉比對,"4730#820   389L AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2026/7/4 下午 07:59:50
ASEF3,K11,7F,4730,821,關閉比對,4730#821   316L  AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/4 下午 07:58:45
ASEF3,K11,7F,4730,818,關閉比對,4730#818   207L  AI PROFILE CU 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/4 下午 07:58:03
ASEF3,K11,7F,4730,805,關閉比對,4730#805   1084L  AI PROFILE MTK 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/4 下午 07:57:25
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L  AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/4 下午 07:54:55
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/4 下午 07:54:13
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/7/4 下午 07:46:24
ASEF3,K25,8F,4730,9007,關閉比對,,關整台,2026/7/4 下午 07:41:37
