廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/6/28 下午 11:49:50
ASEF3,K11,8F,4507,804,自動化設備相關,,卡盒卡盤,2026/6/28 下午 10:44:59
ASEF3,K25,9F,4730,9003,關閉比對,,關整台,2026/6/28 下午 10:14:47
ASEF3,K11,8F,4507,804,自動化設備相關,,卡盒卡盤,2026/6/28 下午 09:34:08
ASEF3,K11,8F,4730,806,關閉比對,"4730#806  180L  AI PROFILE  美光，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2026/6/28 下午 07:58:06
ASEF3,K25,9F,4730,9007,關閉比對,,關整台,2026/6/28 下午 07:50:41
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/6/28 下午 07:50:03
ASEF3,K25,9F,4730,9002,關閉比對,,關整台,2026/6/28 下午 07:49:23
ASEF3,K25,9F,4730,9001,關閉比對,,關整台,2026/6/28 下午 07:48:26
ASEF3,K11,9F,4730,819,關閉比對,4730#819    1810L  MTK  AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:48:08
ASEF3,K11,9F,4730,816,關閉比對,4730#816    1084L  MTK  AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:47:51
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/6/28 下午 07:47:26
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:47:11
ASEF3,K11,7F,4730,820,關閉比對,4730#820   264L AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:46:49
ASEF3,K11,7F,4730,805,關閉比對,4730#805   168L 特殊 AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,By批號,2026/6/28 下午 07:46:20
ASEF3,K11,7F,4730,818,關閉比對,4730#818   484L   AI PROFILE  最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:45:46
ASEF3,K11,7F,4730,822,關閉比對,4730#822   181L   AI PROFILE S-Q  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:45:28
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L  AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:45:11
ASEF3,K11,7F,4730,803,關閉比對,4730#803   264L  AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:44:51
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/28 下午 07:44:35
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/6/28 下午 07:39:05
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/6/28 下午 07:29:26
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,機台異常,2026/6/28 下午 07:10:43
ASEF3,K25,8F,3190,802,自動化設備相關,3190 儲格 A 夾貨異常。,過壓防撞,2026/6/28 下午 04:09:22
