廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF1,K21,8F,2900,A03H,過帳相關,"TrackIn 失敗(Fail):PFQMV9B009(Magazine ID:MA35877WE) 拆批失敗，批號未產生，請確認。機台:[ASEF1-2900-A03H]，FCB_EX_AUTOMATION Recipe To EAP失敗, Please cal EE or FA to check EAP Server(SendFCB_EX_AUTOMATION Recipe To EAP Fail, Please cal EE or FA to check EAP Server)FAIL:Daemon (172.22.63.6:7500) EAP LOAD 參數失敗(RECIPE FAIL){TID/A=""16742805"" EQPID/A=""ASEF1-2900-A03H"" LOTID/A=""PFQMV9B009"" RECIPE/A=""xqm_2636_12861x10867_1q"" F_REASON/A=""FAIL,_eMarkout_&_MES_GoodDie_Counts_is_not_the_same,please_check_it. eMarkout(48)_/",無法過帳,2026/7/12 下午 03:11:40
ASEF1,K21,8F,2900,A03H,過帳相關,"TrackIn 失敗(Fail):PFQMVAB009(Magazine ID:MA38809WE) 拆批失敗，批號未產生，請確認。機台:[ASEF1-2900-A03H]，FCB_EX_AUTOMATION Recipe To EAP失敗, Please cal EE or FA to check EAP Server(SendFCB_EX_AUTOMATION Recipe To EAP Fail, Please cal EE or FA to check EAP Server)FAIL:Daemon (172.22.63.6:7500) EAP LOAD 參數失敗(RECIPE FAIL){TID/A=""16730378"" EQPID/A=""ASEF1-2900-A03H"" LOTID/A=""PFQMVAB009"" RECIPE/A=""xqm_2636_12861x10867_1q"" F_REASON/A=""FAIL,_eMarkout_&_MES_GoodDie_Counts_is_not_the_same,please_check_it. eMarkout(216)_",無法過帳,2026/7/12 下午 12:56:02
ASEF3,K25,9F,3910,9008,過帳相關,"消除作業紀錄
6-28UYX6-023-001",連線異常,2026/7/12 下午 12:10:30
ASEF3,K11,8F,3450,ALL,自動化設備相關,,偵測檢知異常,2026/7/12 上午 09:03:49
ASEF1,K22,9F,4805,B60,關閉比對,,關整台,2026/7/12 上午 08:30:38
ASEF3,K11,9F,4730,819,關閉比對,4730#819   1810L  AI PROFILE 爐溫MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:16:28
ASEF3,K11,9F,4730,817,關閉比對,4730#817   550L  電腦壞掉待報修    AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:16:12
ASEF3,K11,8F,4730,811,關閉比對,4730#811   416L   AI PROFILE S 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:15:55
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:15:38
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:15:02
ASEF3,K11,7F,4730,821,關閉比對,4730#821   472L    AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:14:44
ASEF3,K11,7F,4730,820,關閉比對,4730#820   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:14:29
ASEF3,K11,7F,4730,818,關閉比對,4730#818   852L    AI PROFILE  MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:14:15
ASEF3,K11,7F,4730,805,關閉比對,4730#805   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:13:50
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:13:35
ASEF3,K11,6F,4730,652,關閉比對,4730#652  1907L   AI PROFILE  MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:13:19
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/12 上午 08:13:02
ASEF3,K25,8F,3450,A804,自動化設備相關,,偵測檢知異常,2026/7/12 上午 07:26:37
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/12 上午 07:01:33
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/12 上午 06:55:24
ASEF3,K11,8F,3260,ALL,自動化設備相關,3260 A19 MACHINE NO GOOD IC LONG TIME NO TAKEOUT,機台異常,2026/7/12 上午 06:34:34
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/12 上午 05:48:20
ASEF3,K11,8F,3910,802,過帳相關,無參數，請重開 3910-802 eap 程式，謝謝。,參數比對異常,2026/7/12 上午 03:05:52
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/12 上午 02:14:39
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-28IEXD-001-005 之作業記錄，謝謝。",無法過帳,2026/7/12 上午 01:25:00
ASEF3,K11,8F,3910,801,過帳相關,讀取BIN MAP失敗，請協助刪除批號6-NBQMQM-001-001的作業記錄，謝謝,無法過帳,2026/7/12 上午 12:37:47
ASEF3,K25,9F,4730,9007,關閉比對,,關整台,2026/7/12 上午 12:00:08
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/11 下午 11:53:55
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/11 下午 11:50:25
ASEF3,K11,6F,4730,652,關閉比對,4730#652  1907L   AI PROFILE  MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 11:34:54
ASEF3,K11,6F,4730,602,關閉比對,4730#602  1026L   AI PROFILE  S 預熱時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 10:32:12
ASEF3,K25,9F,4730,9001,關閉比對,,關整台,2026/7/11 下午 10:10:40
ASEF3,K11,8F,3910,813,過帳相關,"請協助刪除以下作業紀錄：
6-27LMYP-017-004
6-27LMYP-017-005",連線異常,2026/7/11 下午 09:04:52
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/11 下午 08:40:07
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/11 下午 08:18:20
ASEF3,K25,9F,4730,9006,關閉比對,,關整台,2026/7/11 下午 07:48:31
ASEF3,K11,9F,4730,819,關閉比對,"4730#819   1810L  AI PROFILE 爐溫MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2026/7/11 下午 07:48:21
ASEF3,K11,9F,4730,817,關閉比對,4730#817   550L  電腦壞掉待報修    AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE ,關整台,2026/7/11 下午 07:48:07
ASEF3,K11,8F,4730,811,關閉比對,4730#811   933L   AI PROFILE S 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 07:47:47
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 07:47:26
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/7/11 下午 07:47:23
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE ,關整台,2026/7/11 下午 07:47:06
ASEF3,K25,9F,4730,9002,關閉比對,,關整台,2026/7/11 下午 07:46:47
ASEF3,K11,7F,4730,821,關閉比對,4730#821   472L    AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 07:46:44
ASEF3,K11,7F,4730,820,關閉比對,4730#820   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 07:46:19
ASEF3,K11,7F,4730,818,關閉比對,4730#818   377L    AI PROFILE S 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 07:45:50
ASEF3,K11,7F,4730,805,關閉比對,4730#805   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE ,關整台,2026/7/11 下午 07:45:33
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 07:45:12
ASEF3,K11,8F,3910,824,自動化設備相關,,默停,2026/7/11 下午 07:43:44
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 下午 07:41:16
ASEF3,K11,8F,3910,823,過帳相關,"Delete 2D data
6-27UY1S-005-005",連線異常,2026/7/11 下午 04:46:44
ASEF1,K21,5F,3910,C01S,自動化設備相關,"3910-C01S：
請協助消除此條號 6-27IEWQ-002-001 之作業記錄，謝謝。",條碼讀取異常,2026/7/11 下午 04:27:53
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-28IEXA-001-003 之作業記錄，謝謝。",無法過帳,2026/7/11 下午 02:38:53
ASEF3,K25,8F,3670,ALL,自動化設備相關,NG,機台異常,2026/7/11 上午 11:57:13
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,機台異常,2026/7/11 上午 11:17:15
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/7/11 上午 11:16:13
ASEF3,K25,9F,3910,9005,過帳相關,"請幫忙消除作業紀錄
批號為:6-27UY4D-020-009",連線異常,2026/7/11 上午 10:45:42
ASEF1,K21,5F,3910,C01S,自動化設備相關,"3910-C01S：
請協助消除此條號 6-28IEX9-001-004 之作業記錄，謝謝。",條碼讀取異常,2026/7/11 上午 09:09:12
ASEF3,K25,9F,3910,9001,過帳相關,"請幫忙消除作業紀錄
批號為:6-24UYMB-013-004",連線異常,2026/7/11 上午 08:46:52
ASEF3,K11,9F,4730,819,關閉比對,4730#819   1810L  AI PROFILE 爐溫MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:07:20
ASEF3,K11,9F,4730,817,關閉比對,4730#817   550L  電腦壞掉待報修    AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:06:57
ASEF3,K11,8F,4730,811,關閉比對,4730#811   933L   AI PROFILE S 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:06:39
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:06:22
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:06:05
ASEF3,K11,7F,4730,821,關閉比對,4730#821   472L    AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:05:49
ASEF3,K11,7F,4730,820,關閉比對,4730#820   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:05:34
ASEF3,K11,7F,4730,818,關閉比對,4730#818   377L    AI PROFILE S 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:05:20
ASEF3,K11,7F,4730,805,關閉比對,4730#805   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:05:04
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:03:53
ASEF3,K11,6F,4730,602,關閉比對,4730#602  266L  美光 AI PROFILE 未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:03:22
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/11 上午 08:02:52
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,機台異常,2026/7/11 上午 07:57:29
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,機台異常,2026/7/11 上午 07:57:29
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/7/11 上午 07:42:56
ASEF3,K25,8F,2900,803H,自動化設備相關,NG,卡盒卡盤,2026/7/11 上午 07:27:46
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,偵測檢知異常,2026/7/11 上午 07:11:16
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,偵測檢知異常,2026/7/11 上午 05:21:49
ASEF3,K25,8F,2900,803H,自動化設備相關,NG,卡盒卡盤,2026/7/11 上午 03:47:14
ASEF3,K25,8F,2900,803H,自動化設備相關,NG,卡盒卡盤,2026/7/11 上午 03:25:47
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/7/11 上午 01:48:05
ASEF3,K25,8F,2900,803H,自動化設備相關,,卡盒卡盤,2026/7/11 上午 01:38:23
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/11 上午 01:18:17
ASEF3,K25,8F,3670,E04,自動化設備相關,,偵測檢知異常,2026/7/11 上午 12:44:20
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/11 上午 12:17:00
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/10 下午 11:30:44
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/10 下午 11:12:00
ASEF3,K25,8F,2890,802,自動化設備相關,,卡盒卡盤,2026/7/10 下午 11:09:34
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-27IEWW-001-010 之作業記錄，謝謝。",無法過帳,2026/7/10 下午 10:29:02
ASEF3,K11,9F,4730,817,關閉比對,4730-817   電腦損壞更新，待重新灌AI PROFILE，故需關閉AI PROFILE，改手動模式,關整台,2026/7/10 下午 09:00:05
ASEF3,K11,8F,4730,811,關閉比對,"4730#811   320L  AI PROFILE S 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2026/7/10 下午 08:06:25
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/7/10 下午 08:02:20
ASEF3,K11,9F,4730,819,關閉比對,"4730#819   1810L  AI PROFILE 爐溫MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2026/7/10 下午 07:59:57
ASEF3,K11,8F,4730,806,關閉比對,4730#806   120L  AI PROFILE S.Q 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 07:59:40
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 07:58:25
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE ,關整台,2026/7/10 下午 07:54:16
ASEF3,K11,7F,4730,821,關閉比對,4730#821   354L    AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 07:53:45
ASEF3,K11,7F,4730,820,關閉比對,4730#820   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 07:53:23
ASEF3,K11,7F,4730,818,關閉比對,4730#818   377L    AI PROFILE S 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 07:53:01
ASEF3,K11,7F,4730,805,關閉比對,4730#805   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE ,關整台,2026/7/10 下午 07:52:35
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,By批號,2026/7/10 下午 07:52:13
ASEF3,K11,6F,4730,605,關閉比對,4730#605  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 07:51:41
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 07:49:54
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/7/10 下午 07:43:47
ASEF3,K25,9F,4730,9007,關閉比對,,關整台,2026/7/10 下午 07:37:12
ASEF3,K25,9F,4730,9006,關閉比對,,關整台,2026/7/10 下午 07:36:39
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/7/10 下午 07:35:59
ASEF3,K25,9F,4730,9003,關閉比對,,關整台,2026/7/10 下午 07:35:20
ASEF3,K25,9F,4730,9002,關閉比對,,關整台,2026/7/10 下午 07:34:36
ASEF3,K25,8F,3190,802,自動化設備相關,3190 儲格 D 夾貨夾歪。,過壓防撞,2026/7/10 下午 05:03:33
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,機台異常,2026/7/10 下午 04:12:32
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/7/10 下午 04:01:05
ASEF3,K11,8F,4730,806,關閉比對,4730#806   120L  AI PROFILE S.Q 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 下午 04:00:06
ASEF1,K21,8F,2500,ALL,自動化設備相關,2500A NG,機台異常,2026/7/10 上午 11:39:46
ASEF3,K11,8F,3450,ALL,自動化設備相關,NG,機台異常,2026/7/10 上午 10:25:11
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/7/10 上午 10:07:50
ASEF3,K11,8F,4730,811,關閉比對,4730#811   320L  AI PROFILE S 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 08:25:05
ASEF3,K11,8F,3910,823,過帳相關,"請協助消除 3910-823
6-26UYTT-008-001
的作業記錄，謝謝'
抱歉剛剛打錯批號",連線異常,2026/7/10 上午 08:19:39
ASEF3,K11,9F,4730,819,關閉比對,4730#819   1810L  AI PROFILE 爐溫MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:57:46
ASEF3,K11,9F,4730,817,關閉比對,4730#817   550L  電腦壞掉待報修    AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:57:25
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:57:03
ASEF3,K11,7F,4730,822,關閉比對,4730#822   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:56:47
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L    AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:56:29
ASEF3,K11,7F,4730,820,關閉比對,4730#820   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:56:13
ASEF3,K11,7F,4730,818,關閉比對,4730#818   377L    AI PROFILE S 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:55:54
ASEF3,K11,7F,4730,805,關閉比對,4730#805   264L    S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:55:34
ASEF3,K11,7F,4730,803,關閉比對,4730#803   615L     S-Q AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:55:07
ASEF3,K11,6F,4730,605,關閉比對,4730#605  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:54:46
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L   AI PROFILE  S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/7/10 上午 07:54:24
ASEF3,K11,8F,3910,823,過帳相關,"請協助消除 3910-823
6-23UYTT-008-001
的作業記錄，謝謝'",連線異常,2026/7/10 上午 07:50:29
ASEF3,K11,8F,3910,803,過帳相關,"請協助消除 3910-803
6-26UYE5-008-004
的作業記錄，謝謝'",連線異常,2026/7/10 上午 07:46:27
ASEF3,K11,8F,4110,ALL,自動化設備相關,"M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)",機台異常,2026/7/10 上午 06:50:44
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/10 上午 06:48:15
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/7/10 上午 06:44:42
ASEF3,K25,9F,3910,9010,過帳相關,麻煩消除6-24UYN1-016-004作業紀錄,參數比對異常,2026/7/10 上午 06:40:12
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/10 上午 06:18:25
ASEF3,K25,8F,3260,B09,過帳相關,,無法過帳,2026/7/10 上午 05:55:20
ASEF3,K25,8F,2890,804,自動化設備相關,,卡盒卡盤,2026/7/10 上午 05:41:11
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/7/10 上午 05:10:51
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/10 上午 05:04:44
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/7/10 上午 04:18:08
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/7/10 上午 03:55:46
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/10 上午 01:49:17
ASEF3,K11,8F,4110,ALL,自動化設備相關,"烤箱STAGE39[下層A12]交握異常
M7263)烤箱STAGE39[下層A12]門位置異常",機台異常,2026/7/10 上午 01:11:45
ASEF3,K11,8F,4110,ALL,自動化設備相關,"M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽     ",機台異常,2026/7/10 上午 12:11:30
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/10 上午 12:05:12
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/9 下午 11:54:31
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/7/9 下午 11:43:42
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/7/9 下午 11:25:43
ASEF3,K25,9F,3910,9010,過帳相關,"麻煩消除6-272KBP-006-004作業紀錄
",參數比對異常,2026/7/9 下午 10:19:59
ASEF3,K25,8F,3670,E04,自動化設備相關,,偵測檢知異常,2026/7/9 下午 08:19:35
ASEF3,K25,9F,4730,9007,關閉比對,,關整台,2026/7/9 下午 07:45:04
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/7/9 下午 07:44:44
ASEF3,K25,9F,4730,9003,關閉比對,,關整台,2026/7/9 下午 07:44:22
ASEF3,K25,9F,4730,9002,關閉比對,,關整台,2026/7/9 下午 07:44:02
ASEF3,K25,9F,4730,9001,關閉比對,,關整台,2026/7/9 下午 07:43:44
ASEF1,K21,8F,2945,0380,關閉比對,"2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。
",關整台,2026/7/9 下午 07:43:22
ASEF1,K22,9F,2890,NA63,過帳相關,版本更新重開 2890NＡ６３　ＥＡＰ有重開需求,連線異常,2026/7/9 下午 02:46:40
ASEF3,K25,9F,3910,9010,過帳相關,"請協助消除 3910-9010
6-23UYYV-017-006
的作業紀錄，謝謝",連線異常,2026/7/9 下午 02:44:10
ASEF3,K25,9F,3910,9005,過帳相關,"請協助消除 3910-9005
6-25O8FY-064-003
的作業紀錄，謝謝",連線異常,2026/7/9 下午 12:38:44
ASEF3,K11,6F,3800,L21,自動化程式相關,"新機入廠
1.需求協助建立OP掛載工號
2.餅箱程式機台設是設定與建立
餅箱:
ADAM 4570 : 172.21.52.161 
ADAM 6050 : 172.21.52.162",新機入廠,2026/7/9 上午 08:29:54
