廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K25,9F,3910,9008,過帳相關,"6-22UYRV-029-004
刪除以上2D紀錄",連線異常,2026/5/31 下午 10:50:22
ASEF3,K11,8F,4730,806,關閉比對,4730#806  112L  S AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 09:36:29
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/5/31 下午 08:34:39
ASEF3,K11,7F,4730,818,關閉比對,4730#818   344L   AI PROFILE MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 08:19:19
ASEF3,K11,8F,4730,814,關閉比對,4730#814  252L   AI PROFILE  TP，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 08:01:02
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/5/31 下午 07:59:34
ASEF3,K11,8F,4730,809,關閉比對,4730#809  121L  S AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 07:59:17
ASEF3,K11,8F,4730,811,關閉比對,4730#811  81L  S.Q  AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 07:58:58
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 07:58:39
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 07:58:18
ASEF3,K11,7F,4730,803,關閉比對,4730#803   288L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 07:57:51
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L  S-Q AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 07:57:19
ASEF3,K25,9F,4730,9006,關閉比對,,關整台,2026/5/31 下午 07:49:45
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/5/31 下午 07:48:46
ASEF3,K25,9F,4730,9004,關閉比對,,關整台,2026/5/31 下午 07:48:10
ASEF3,K25,9F,4730,9002,關閉比對,,關整台,2026/5/31 下午 07:47:38
ASEF3,K25,9F,4730,9001,關閉比對,,關整台,2026/5/31 下午 07:47:07
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/5/31 下午 07:41:01
ASEF3,K11,8F,3910,820,過帳相關,21UY01-018-005因2D逾時，尚未打印，請協助消除紀錄。,連線異常,2026/5/31 下午 02:37:38
ASEF3,K11,6F,4730,602,關閉比對,4730#602  64L  S  AI PROFILE 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 下午 01:08:22
ASEF3,K11,8F,3260,ALL,自動化設備相關,NG,過壓防撞,2026/5/31 上午 10:37:12
ASEF3,K11,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/5/31 上午 09:33:51
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/5/31 上午 08:03:26
ASEF3,K11,8F,4730,806,關閉比對,4730#806  176L  S-Q AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:03:09
ASEF3,K11,8F,4730,809,關閉比對,4730#809  121L  S AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:02:54
ASEF3,K11,8F,4730,811,關閉比對,4730#811  81L  S.Q  AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:02:39
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:02:22
ASEF3,K11,7F,4730,820,關閉比對,4730#820   104L    AI PROFILE  S-DOFU 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:02:07
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:01:50
ASEF3,K11,7F,4730,803,關閉比對,4730#803   288L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:01:33
ASEF3,K11,6F,4730,652,關閉比對,4730#652  1084L  MTK AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:01:15
ASEF3,K11,6F,4730,603,關閉比對,4730#603  207L   CU  AI PROFILE 升溫率異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:00:51
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L  S-Q AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/31 上午 08:00:35
ASEF3,K11,8F,3450,ALL,自動化設備相關,NG,機台異常,2026/5/31 上午 07:27:28
ASEF3,K11,8F,3450,317,自動化設備相關,,機台異常,2026/5/30 下午 03:47:56
ASEF1,K21,8F,2900,A02F,自動化設備相關,K21-8F C05~D05 柱位天車默停,默停,2026/5/30 下午 01:43:39
ASEF1,K21,5F,3910,C01S,過帳相關,"請協助消除此條號 6-22IED6-001-009,6-22IED6-001-003 之作業記錄，謝謝。
",無法過帳,2026/5/30 下午 12:37:14
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-21IED6-001-009,6-21IED6-001-003 之作業記錄，謝謝。

",無法過帳,2026/5/30 下午 12:20:44
ASEF3,K11,8F,3910,813,過帳相關,"PLEASE DELETE 2D DATA
 6-21SXCV-034-003

THANK YOU.",無法過帳,2026/5/30 上午 10:21:20
ASEF3,K11,5F,3450,C09,過帳相關,"請協助建檔
站點:3450
腳數:864L
批號:177C77B001
客戶:7C
不併批
X4L",無法過帳,2026/5/30 上午 09:11:46
ASEF1,K22,9F,4805,B60,關閉比對,,關整台,2026/5/30 上午 08:15:23
ASEF1,K21,8F,2945,0380,關閉比對,,關整台,2026/5/30 上午 08:05:49
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/5/30 上午 07:58:54
ASEF3,K11,8F,4730,806,關閉比對,4730#806  176L  S-Q AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:58:36
ASEF3,K11,8F,4730,809,關閉比對,4730#809  66L  S AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:58:15
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:57:27
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:52:41
ASEF3,K11,7F,4730,803,關閉比對,4730#803   288L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:51:57
ASEF3,K11,6F,4730,652,關閉比對,4730#652  1084L  MTK AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:51:35
ASEF3,K11,6F,4730,605,關閉比對,4730#605  180L  MICRON  AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:51:11
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L  S-Q AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/30 上午 07:50:49
ASEF3,K25,8F,3260,B10,過帳相關,,無法過帳,2026/5/30 上午 06:11:44
