廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,7F,4730,818,關閉比對,4730#818   225L   AI PROFILE   迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 下午 07:57:14
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 下午 07:56:37
ASEF3,K11,7F,4730,803,關閉比對,4730#803   852L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 下午 07:56:04
ASEF3,K11,6F,4730,602,關閉比對,4730#602  933L    AI PROFILE S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 下午 07:55:30
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/6 下午 07:52:22
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/6/6 下午 07:52:04
ASEF3,K11,8F,4110,ALL,自動化設備相關,"(M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽  ",機台異常,2026/6/6 下午 07:48:33
ASEF3,K25,9F,4730,9007,關閉比對,,關整台,2026/6/6 下午 07:39:57
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/6/6 下午 07:39:28
ASEF3,K25,9F,4730,9001,關閉比對,,關整台,2026/6/6 下午 07:38:53
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/6/6 下午 07:37:17
ASEF3,K11,8F,3910,810,過帳相關,"PLEASE DELETE 2D DATA
6-07T9P9-006-001",連線異常,2026/6/6 下午 06:57:03
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/6/6 下午 04:09:31
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-23IEFN-002-002 之作業記錄，謝謝。",無法過帳,2026/6/6 下午 02:19:09
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-23IEFN-001-009 之作業記錄，謝謝。",無法過帳,2026/6/6 下午 02:03:46
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-23IEFM-001-008 之作業記錄，謝謝。",無法過帳,2026/6/6 下午 01:27:50
ASEF3,K25,9F,3910,9006,過帳相關,2D TIME OUT 請消除 6-UCQMPF-003-002 / 6-UCQMPF-003-003 作業紀錄，共2條，謝謝。,連線異常,2026/6/6 下午 12:48:10
ASEF1,K21,5F,3910,C01S,過帳相關,"3910-C01S：
請協助消除此條號 6-23IEFH-001-004 之作業記錄，謝謝。",無法過帳,2026/6/6 下午 12:12:27
ASEF3,K11,8F,3910,819,過帳相關,請協助重啟EAP軟體，謝謝,無法過帳,2026/6/6 上午 11:58:29
ASEF3,K11,8F,4730,807,關閉比對,4730#807  180L美光   AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 09:59:58
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/6/6 上午 08:01:35
ASEF3,K11,8F,4730,811,關閉比對,4730#811  64L(QR23)   S  AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 08:01:19
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 08:00:59
ASEF3,K11,8F,4730,809,關閉比對,4730#809  266L美光  S AI PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 08:00:34
ASEF3,K11,7F,4730,822,關閉比對,4730#822   169L   迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 08:00:09
ASEF3,K11,7F,4730,818,關閉比對,4730#818   225L   AI PROFILE   迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 07:59:54
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 07:59:38
ASEF3,K11,7F,4730,803,關閉比對,4730#803   852L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 07:59:21
ASEF3,K11,6F,4730,602,關閉比對,4730#602  933L    AI PROFILE S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/6 上午 07:58:57
ASEF3,K25,9F,3910,9001,過帳相關,無法move in 請重開 3910-9001 eap 程式，謝謝。,無法過帳,2026/6/6 上午 07:55:29
ASEF1,K21,8F,2945,0380,關閉比對,,關整台,2026/6/6 上午 07:53:10
ASEF3,K25,8F,4110,ALL,自動化設備相關,,命令異常,2026/6/6 上午 07:16:45
ASEF3,K25,8F,3670,ALL,自動化設備相關,,偵測檢知異常,2026/6/6 上午 02:32:49
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/6 上午 01:06:20
ASEF1,K21,5F,3910,C01S,自動化設備相關,"3910-C01S：
請協助消除此條號 6-23IEFC-002-003 之作業記錄，謝謝。",機台異常,2026/6/6 上午 12:55:02
ASEF3,K11,8F,3910,813,過帳相關,請重開EAP,無法過帳,2026/6/5 下午 11:06:40
ASEF3,K25,8F,4110,ALL,自動化設備相關,,命令異常,2026/6/5 下午 10:46:53
ASEF3,K25,8F,4110,B20,自動化設備相關,,命令異常,2026/6/5 下午 10:09:43
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/5 下午 09:57:33
ASEF3,K11,6F,4730,602,關閉比對,4730#602  933L    AI PROFILE S 最高溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 09:50:15
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/5 下午 09:29:28
ASEF3,K22,9F,4730,9006,關閉比對,,關整台,2026/6/5 下午 08:26:26
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/5 下午 08:25:25
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/6/5 下午 08:01:04
ASEF3,K11,8F,4730,811,關閉比對,4730#811  64L(QR23)   S  AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 08:00:48
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 08:00:33
ASEF3,K11,8F,4730,809,關閉比對,4730#809  264L(SD13) S AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 08:00:11
ASEF3,K11,7F,4730,822,關閉比對,4730#822   33L   迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 07:59:52
ASEF3,K11,7F,4730,818,關閉比對,4730#818   97L   AI PROFILE   迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 07:59:32
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 07:59:01
ASEF3,K11,7F,4730,803,關閉比對,4730#803   852L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 下午 07:58:44
ASEF3,K25,9F,4730,9007,關閉比對,,關整台,2026/6/5 下午 07:50:24
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/6/5 下午 07:49:45
ASEF3,K25,9F,4730,9004,關閉比對,,關整台,2026/6/5 下午 07:46:10
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/5 下午 07:42:36
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/6/5 下午 07:39:34
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/6/5 下午 07:26:40
ASEF1,K21,8F,2890,A01M,過帳相關,SECS程式當掉 重開 eap有重開需求,連線異常,2026/6/5 下午 04:58:16
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,機台異常,2026/6/5 下午 04:11:43
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/6/5 下午 04:10:55
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/6/5 下午 03:00:17
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/6/5 下午 02:44:42
ASEF3,K25,9F,4600,9007,自動化設備相關,NG,機台異常,2026/6/5 上午 11:48:22
ASEF3,K25,8F,3260,ALL,自動化設備相關,NG,機台異常,2026/6/5 上午 11:07:52
ASEF3,K11,8F,3910,805,過帳相關,"消除作業紀錄，批號
6-FPQMPE-009-002",連線異常,2026/6/5 上午 10:09:40
ASEF3,K11,8F,3910,824,過帳相關,"2D TIME OUT,
請協助刪除作業記錄
6-RHQMY9B003-S3",連線異常,2026/6/5 上午 10:07:35
ASEF3,K11,8F,3910,803,過帳相關,讀取2D逾時，請協助刪除批號6-20FT4N-023-004的作業記錄，謝謝,無法過帳,2026/6/5 上午 09:51:54
ASEF3,K11,8F,3910,819,過帳相關,"PLEASE DELETE 2D DATA 
6-PDQMC7-027-001",連線異常,2026/6/5 上午 09:41:17
ASEF3,K11,7F,4730,822,關閉比對,4730#822   33L   S AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 09:03:57
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/6/5 上午 08:00:32
ASEF3,K11,8F,4730,811,關閉比對,4730#811  64L(QR23)   S  AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 08:00:11
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 07:59:54
ASEF3,K11,8F,4730,809,關閉比對,4730#809  264L(SD13) S AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 07:59:37
ASEF3,K11,7F,4730,818,關閉比對,4730#818   692L   S-Q AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 07:59:11
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 07:58:25
ASEF3,K11,6F,4730,803,關閉比對,4730#803   852L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 07:58:10
ASEF3,K11,6F,4730,603,關閉比對,4730#603  207L   CU  AI PROFILE 升溫率異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 07:57:53
ASEF3,K25,8F,4110,ALL,自動化設備相關,NG,機台異常,2026/6/5 上午 07:31:14
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/6/5 上午 06:52:46
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/5 上午 05:48:40
ASEF3,K11,8F,3910,825,過帳相關,DELETE 2D SCHEDULE,連線異常,2026/6/5 上午 05:32:37
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/6/5 上午 05:06:55
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/6/5 上午 03:53:23
ASEF3,K25,9F,4730,9006,關閉比對,,關整台,2026/6/5 上午 03:51:29
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/6/5 上午 03:35:38
ASEF3,K11,6F,4730,652,關閉比對,4730#652  282 AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/5 上午 02:53:59
ASEF3,K25,8F,2845,801,自動化設備相關,,命令異常,2026/6/5 上午 12:59:43
ASEF3,K25,8F,2890,802,自動化設備相關,,卡盒卡盤,2026/6/5 上午 12:44:47
ASEF3,K25,8F,2880,802,自動化設備相關,,卡盒卡盤,2026/6/4 下午 11:18:35
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/6/4 下午 10:40:15
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/6/4 下午 10:12:39
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/4 下午 10:02:25
ASEF3,K11,8F,3910,825,過帳相關,"Delete 2D data
6-RHQMXE-014-002",連線異常,2026/6/4 下午 10:02:01
ASEF3,K11,8F,3910,825,過帳相關,"Delete 2D data
6-RHQMXE-014-001",連線異常,2026/6/4 下午 10:01:26
ASEF3,K11,9F,4730,804,關閉比對,4730#804  1548 AI PROFILE  爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 08:38:54
ASEF3,K11,8F,4730,809,關閉比對,4730#809  266 AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 08:38:36
ASEF3,K25,9F,4730,9008,關閉比對,,關整台,2026/6/4 下午 08:14:25
ASEF3,K11,8F,4730,810,關閉比對,4730#810  266 AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 08:05:49
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/6/4 下午 08:01:13
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/6/4 下午 07:58:07
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/6/4 下午 07:51:19
ASEF3,K11,8F,4730,811,關閉比對,4730#811  64L(QR23)   S  AI PROFILE  最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:51:03
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:50:46
ASEF3,K11,7F,4730,822,關閉比對,4730#822   1084L   AI PROFILE MTK，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:50:29
ASEF3,K11,7F,4730,818,關閉比對,4730#818   252L   S AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:50:14
ASEF3,K11,7F,4730,821,關閉比對,4730#821   358L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:49:57
ASEF3,K11,7F,4730,803,關閉比對,4730#803   852L    AI PROFILE  爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:49:41
ASEF3,K11,6F,4730,603,關閉比對,4730#603  207L   CU  AI PROFILE 升溫率異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:49:24
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L  S-Q AI PROFILE  迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/6/4 下午 07:48:58
ASEF3,K25,9F,4730,9005,關閉比對,,關整台,2026/6/4 下午 07:46:32
ASEF3,K25,9F,4730,9004,關閉比對,,關整台,2026/6/4 下午 07:45:54
ASEF3,K25,9F,4730,9003,關閉比對,,關整台,2026/6/4 下午 07:45:11
ASEF3,K25,9F,4730,9002,關閉比對,,關整台,2026/6/4 下午 07:44:36
