廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/2/22 下午 11:38:50
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/2/22 下午 10:33:23
ASEF3,K11,6F,3670,ALL,過帳相關,,無法過帳,2026/2/22 下午 10:07:57
ASEF3,K25,8F,3260,B10,自動化設備相關,,命令異常,2026/2/22 下午 09:34:59
ASEF3,K25,8F,4110,B18,自動化設備相關,,命令異常,2026/2/22 下午 09:34:31
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/2/22 下午 08:39:32
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/2/22 下午 08:33:57
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/2/22 下午 07:50:51
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/2/22 下午 07:38:46
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/2/22 上午 06:59:25
ASEF3,K25,9F,3910,9005,過帳相關,"請協助刪除作業記錄
6-072KJT-018-003",連線異常,2026/2/22 上午 05:31:49
ASEF3,K25,8F,2900,804H,過帳相關,KEY IN WAFER ID,異常退盒,2026/2/22 上午 05:08:50
ASEF3,K22,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/2/22 上午 05:06:11
ASEF3,K25,9F,3910,9002,過帳相關,"請協助刪除作業記錄
6-072KB7-015-010",連線異常,2026/2/22 上午 04:45:48
ASEF3,K25,9F,3910,9003,過帳相關,"請協助刪除作業記錄
6-072KB6-030-002",連線異常,2026/2/22 上午 04:44:53
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/2/22 上午 04:30:56
ASEF3,K25,8F,2890,804,自動化設備相關,,卡盒卡盤,2026/2/22 上午 03:32:20
ASEF3,K25,9F,3910,9002,過帳相關,"請協助刪除作業紀錄
6-072KB6-021-004",連線異常,2026/2/22 上午 02:54:57
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/2/22 上午 02:22:04
ASEF3,K25,9F,3910,9003,過帳相關,請協助重開EAP,無法過帳,2026/2/22 上午 02:00:35
ASEF3,K25,8F,2900,810H,過帳相關,WAFERID蒐集站點請輸入WAFERID,無法過帳,2026/2/22 上午 01:36:16
ASEF3,K25,8F,2890,804,自動化設備相關,,卡盒卡盤,2026/2/22 上午 12:46:18
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2026/2/22 上午 12:19:11
ASEF3,K11,6F,4730,602,關閉比對,"4730#602    409L  AI PROFILE 最高溫度異常 ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",By批號,2026/2/21 下午 10:55:18
ASEF3,K11,6F,4730,605,關閉比對,4730#605    200L  AI PROFILE 降溫綠異常 ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 10:44:14
ASEF3,K25,8F,2890,804,自動化設備相關,,卡盒卡盤,2026/2/21 下午 10:15:41
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/2/21 下午 09:55:55
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/2/21 下午 09:30:39
ASEF3,K11,8F,3910,823,過帳相關,請重啟EAP程式,連線異常,2026/2/21 下午 09:21:29
ASEF3,K11,8F,3910,814,過帳相關,"PLEASE DELETE 2D DATA
6-LSQMQJ-011-005",連線異常,2026/2/21 下午 09:20:43
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/2/21 下午 09:02:31
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2026/2/21 下午 08:52:08
ASEF3,K11,7F,4730,820,關閉比對,4730#820    852L  AI PROFILE  MTK ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 08:28:05
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/2/21 下午 08:11:35
ASEF3,K11,8F,4730,809,關閉比對,4730#809    288L  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 08:11:20
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 08:08:06
ASEF3,K11,8F,4730,811,關閉比對,4730#811     625L S  AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 08:07:35
ASEF3,K11,7F,4730,822,關閉比對,4730#822    397L  AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 08:06:38
ASEF3,K11,7F,4730,821,關閉比對,4730#821    358L  AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 08:05:44
ASEF3,K11,7F,4730,805,關閉比對,4730#805    852L  AI PROFILE  MTK ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 下午 08:05:27
ASEF3,K11,7F,4730,803,關閉比對,4730#803    531L  AI PROFILE爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,By批號,2026/2/21 下午 08:05:10
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/2/21 下午 07:37:11
ASEF3,K25,8F,3190,802,自動化設備相關,手臂夾貨異常。,過壓防撞,2026/2/21 下午 04:53:53
ASEF1,K21,5F,2195,C01,過帳相關,更換TOSA作業模式,連線異常,2026/2/21 下午 03:47:12
ASEF3,K25,8F,3670,ALL,自動化設備相關,,機台異常,2026/2/21 下午 02:59:27
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2026/2/21 下午 02:32:09
ASEF3,K11,8F,3910,819,過帳相關,"Please delete 2D data
1.) 6-07TP65-005-003

Thank you ",無法過帳,2026/2/21 下午 02:03:35
ASEF3,K25,8F,3260,ALL,自動化設備相關,alarm,機台異常,2026/2/21 下午 01:32:55
ASEF3,K11,8F,3910,819,過帳相關,"Please delete 2D data 
1.) 6-07TP64-001-002

Thank you ",無法過帳,2026/2/21 下午 12:20:47
ASEF3,K11,8F,3800,T24,自動化設備相關,AOI夾爪過壓,機台異常,2026/2/21 上午 11:58:06
ASEF3,K25,8F,3190,802,自動化設備相關,儲格夾貨夾歪。,命令異常,2026/2/21 上午 11:54:11
ASEF3,K25,8F,4110,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 11:36:34
ASEF3,K25,8F,4110,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 10:53:29
ASEF3,K25,8F,4110,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 10:09:11
ASEF3,K11,8F,3800,T24,自動化設備相關,AOI 夾爪異常,機台異常,2026/2/21 上午 10:06:59
ASEF3,K25,8F,4110,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 09:22:03
ASEF3,K25,8F,3260,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 09:11:34
ASEF3,K25,8F,4110,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 08:47:24
ASEF3,K25,8F,3260,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 08:37:47
ASEF3,K25,8F,3260,ALL,自動化設備相關,alarm,機台異常,2026/2/21 上午 08:12:44
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/2/21 上午 08:01:36
ASEF3,K11,7F,4730,812,關閉比對,4730#812  1405L  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 上午 08:01:18
ASEF3,K11,8F,4730,808,關閉比對,4730#808     933L  S AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 上午 08:01:04
ASEF3,K11,7F,4730,811,關閉比對,4730#811     625L S  AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 上午 08:00:48
ASEF3,K11,7F,4730,809,關閉比對,4730#809    288L  AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 上午 07:58:19
ASEF3,K11,7F,4730,821,關閉比對,4730#821    358L  AI PROFILE 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 上午 07:57:49
ASEF3,K11,7F,4730,805,關閉比對,4730#805    397L  AI PROFILE  MTK ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/2/21 上午 07:57:32
ASEF3,K11,7F,4730,803,關閉比對,"4730#803    531L  AI PROFILE爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2026/2/21 上午 07:57:14
ASEF1,K21,8F,2945,0380,關閉比對,"麻煩協助關閉比對,謝謝",關整台,2026/2/21 上午 07:48:25
