廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K25,8F,2900,811H,過帳相關,WAFERID蒐集站點請輸入WAFERID,無法過帳,2025/10/5 下午 11:50:17
ASEF3,K25,8F,2395,808,過帳相關,BLACK BOX NG,無法過帳,2025/10/5 下午 11:37:23
ASEF1,K21,5F,2195,C01,過帳相關,NOT TOSA,無法過帳,2025/10/5 下午 11:31:23
ASEF3,K25,8F,2400,807,過帳相關,Black box NG,無法過帳,2025/10/5 下午 11:30:09
ASEF3,K25,8F,2400,803,過帳相關,Black box NG,無法過帳,2025/10/5 下午 11:21:23
ASEF3,K25,8F,2400,803,過帳相關,ASEF3-2400-803 CA02564BK EIG 40UYBEW002 2400 K14153 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[4]，MES_QTY：[3] ,無法過帳,2025/10/5 下午 11:20:42
ASEF3,K25,8F,2400,807,過帳相關,Black box NG,無法過帳,2025/10/5 下午 11:18:38
ASEF3,K25,8F,2400,804,過帳相關,Black box NG,無法過帳,2025/10/5 下午 11:14:41
ASEF3,K25,8F,2400,802,過帳相關,Black box NG,無法過帳,2025/10/5 下午 11:10:11
ASEF3,K25,8F,2395,804,過帳相關,"ASEF3-2395-804 CA02751BK EIG 40UYBFW001 2395 K14153 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[7]，MES_QTY：[10] 
 
 
 . 

處理中,請稍候..",無法過帳,2025/10/5 下午 11:05:45
ASEF3,K25,8F,2395,812,過帳相關,"ASEF3-2395-812 CA02531BK EIG 402KD8 2395 K14153 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[8]，MES_QTY：[16] 
2 ASEF3-2395-812 CA02531BK EIG 402KBT 2395 K14153 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[8]，MES_QTY：[16] 
 
 
 . 

處理中,請稍候..",無法過帳,2025/10/5 下午 11:01:45
