Factory,DT,Trouble_Status,Oper_No,Trouble_Item,Description
ASEF3,"2025-1-20, 00:10",過帳相關,2845,無法過帳,
ASEF3,"2025-1-20, 00:44",過帳相關,2845,無法過帳,
ASEF3,"2025-1-20, 01:09",過帳相關,2845,連線異常,
ASEF3,"2025-1-20, 01:09",過帳相關,2845,連線異常,
ASEF3,"2025-1-20, 01:10",過帳相關,2845,無法過帳,
ASEF3,"2025-1-20, 01:22",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-20, 02:08",過帳相關,2845,無法過帳,
ASEF3,"2025-1-20, 02:29",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-20, 02:46",過帳相關,2845,無法過帳,
ASEF3,"2025-1-20, 03:38",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-20, 04:18",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-20, 04:27",過帳相關,2845,無法過帳,
ASEF3,"2025-1-20, 06:01",過帳相關,2845,無法過帳,
ASEF3,"2025-1-20, 06:20",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-20, 06:31",自動化設備相關,3260,卡盒卡盤,
ASEF3,"2025-1-20, 06:33",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-20, 07:44",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-1-20, 07:44",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-20, 07:45",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-20, 07:45",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-20, 07:46",關閉比對,4800,關整台,4800#810  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-20, 07:46",關閉比對,4730,關整台,4730#818  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-20, 07:47",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-20, 07:47",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-20, 07:48",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-1-20, 08:35",自動化設備相關,2845,機台異常,ZIP-A無故持續退盒
ASEF1,"2025-1-20, 09:03",自動化設備相關,2845,命令異常,
ASEF1,"2025-1-20, 09:04",自動化設備相關,2500,默停,機台異常默停
