Factory,DT,Trouble_Status,Oper_No,Trouble_Item,Description
ASEF3,"2025-7-14, 08:00",關閉比對,4730,關整台,4730#803 AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-14, 08:54",關閉比對,4730,關整台,4730#603 AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-7-14, 09:05",自動化設備相關,2845,機台異常,2845-A05 手臂異常
ASEF3,"2025-7-14, 09:12",自動化程式相關,3400,程式更新,"修改Config.INI設定，M01~M63(共63台)，DontRepairCode=1247,1249,1241,1242改成DontRepairCode="
ASEF3,"2025-7-14, 11:08",關閉比對,4730,關整台,4730#805  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-14, 12:00",過帳相關,2601,無法過帳,"作業中扣量後Move out，
顯示Moveout顯示數量與E MARKOUT不符"
ASEF3,"2025-7-14, 12:56",自動化設備相關,3450,命令異常,"自動化機故中.......
MES異常......
待CIM處理....
12:00~"
ASEF3,"2025-7-14, 12:57",自動化設備相關,3670,命令異常,"自動化機故中.......
MES異常......
待CIM處理....
12:00~"
ASEF1,"2025-7-14, 13:00",自動化設備相關,2715,命令異常,該去2715沒去直接流出
ASEF1,"2025-7-14, 13:52",過帳相關,3910,無法過帳,"For clearing 2D with affected following.
boat ID: (5-28IEVT-001-001) vendor lot: O-034"
ASEF3,"2025-7-14, 17:27",過帳相關,3910,連線異常,"消除作業記錄
5-HSQMU3-005-007"
ASEF1,"2025-7-14, 20:09",關閉比對,2945,關整台,虛擬機台 2945-0380 請幫忙協助關閉比對
ASEF3,"2025-7-14, 20:16",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-14, 20:16",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-14, 20:16",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-14, 20:19",關閉比對,4730,關整台,4730#820 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-14, 20:19",關閉比對,4730,關整台,4730#603 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-14, 20:19",關閉比對,4730,關整台,4730#803 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-15, 00:16",過帳相關,3910,無法過帳,"2D TIME OUT請刪記錄
5-ASQMQU-021-001"
ASEF3,"2025-7-15, 00:36",自動化設備相關,3260,機台異常,
ASEF3,"2025-7-15, 05:06",過帳相關,3910,連線異常,"請協助刪除作業記錄
5-272KZU-001-003"
ASEF3,"2025-7-15, 07:19",自動化設備相關,3260,機台異常,NG
ASEF1,"2025-7-15, 07:39",自動化設備相關,2500,機台異常,A B LINE NG
ASEF3,"2025-7-15, 08:01",過帳相關,3910,連線異常,請協助消除5-272KNT-003-006的作業紀錄  謝謝
ASEF3,"2025-7-15, 08:01",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-15, 08:01",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-15, 08:01",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-15, 08:02",關閉比對,4730,關整台,4730#603  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-15, 08:03",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-15, 08:04",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-15, 08:04",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-7-15, 08:08",關閉比對,2945,關整台,NG
ASEF1,"2025-7-15, 08:57",自動化設備相關,2500,機台異常,2500儲格異常
ASEF1,"2025-7-15, 10:57",自動化設備相關,2715,過壓防撞,過壓
ASEF5,"2025-7-15, 11:45",過帳相關,2900,無法過帳,如電~LM CAYMXX 作業需求請幫忙修改2900-K04EA EAP 版本為單機單打模式
ASEF1,"2025-7-15, 12:11",自動化設備相關,2715,機台異常,2715-03 NG
ASEF1,"2025-7-15, 12:59",自動化設備相關,2500,機台異常,A B LINE NG
ASEF3,"2025-7-15, 14:20",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF3,"2025-7-15, 14:20",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF3,"2025-7-15, 14:21",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF3,"2025-7-15, 14:21",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF3,"2025-7-15, 14:22",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF3,"2025-7-15, 14:22",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF3,"2025-7-15, 14:48",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF3,"2025-7-15, 14:49",自動化程式相關,2900,程式更新,AI 排貨專案需更新EAP 版本
ASEF1,"2025-7-15, 15:06",自動化設備相關,2500,機台異常,A LINE NG
ASEF1,"2025-7-15, 15:37",自動化設備相關,2500,機台異常,A LINE NG
ASEF3,"2025-7-15, 15:55",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新軟體程式
ASEF3,"2025-7-15, 15:56",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新軟體程式
ASEF3,"2025-7-15, 16:59",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新軟體程式
ASEF3,"2025-7-15, 16:59",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新軟體程式
ASEF1,"2025-7-15, 17:12",自動化設備相關,2500,機台異常,B LINE NG
ASEF3,"2025-7-15, 17:37",自動化設備相關,3260,機台異常,NG
ASEF3,"2025-7-15, 18:10",過帳相關,3910,連線異常,請協助消除5-28UY07-013-003的作業紀錄  謝謝
ASEF1,"2025-7-15, 18:20",自動化設備相關,2500,機台異常,B LINE  NG
ASEF3,"2025-7-15, 18:22",自動化程式相關,2900,程式更新,更新機台EAP 程式版本
ASEF3,"2025-7-15, 18:22",自動化程式相關,2900,程式更新,更新機台EAP 程式版本
ASEF3,"2025-7-15, 19:42",過帳相關,3910,連線異常,"請協助刪除作業紀錄
5-HPQMQ4-023-002"
ASEF3,"2025-7-15, 21:26",過帳相關,3910,無法過帳,"3910-823 因讀取2D時FAIL，機台顯示產品已打印，實際產品未打印。
批號為 5-28UY0C-032-001
目前當站EE已確認OK，煩請協助消除此條批號之作業紀錄，謝謝。"
ASEF3,"2025-7-16, 02:44",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-16, 04:30",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-16, 07:07",自動化設備相關,3260,機台異常,
ASEF3,"2025-7-16, 07:23",自動化設備相關,3260,機台異常,出料B流道7有料無帳
ASEF1,"2025-7-16, 07:46",關閉比對,2945,關整台,NA
ASEF3,"2025-7-16, 08:04",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-16, 08:04",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 08:05",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 08:05",關閉比對,4730,關整台,4730#603  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 08:05",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 08:06",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 08:06",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 08:06",關閉比對,4730,關整台,4730#817  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 08:07",關閉比對,4730,關整台,4730#601  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-7-16, 08:19",自動化設備相關,2715,機台異常,2715 a02ng
ASEF3,"2025-7-16, 08:19",關閉比對,4730,關整台,4730#805  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫。
ASEF3,"2025-7-16, 09:17",自動化程式相關,2900,程式更新,AI看板導入更新EAP軟體版本
ASEF3,"2025-7-16, 09:17",自動化程式相關,2900,程式更新,AI看板導入更新EAP軟體版本
ASEF3,"2025-7-16, 09:17",自動化程式相關,2900,程式更新,AI看板導入更新EAP軟體版本
ASEF3,"2025-7-16, 09:39",自動化設備相關,3260,機台異常,NG
ASEF1,"2025-7-16, 10:10",自動化設備相關,2500,機台異常,B LINE NG
ASEF1,"2025-7-16, 10:34",自動化設備相關,2500,機台異常,B LINE NG
ASEF3,"2025-7-16, 11:06",過帳相關,3910,連線異常,2D TIME OUT，請消除 5-27TP7A-015-003 作業紀錄，謝謝。
ASEF3,"2025-7-16, 11:33",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF3,"2025-7-16, 11:33",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF3,"2025-7-16, 11:34",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF3,"2025-7-16, 11:34",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF3,"2025-7-16, 11:35",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF3,"2025-7-16, 11:36",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF1,"2025-7-16, 12:52",自動化設備相關,2500,機台異常,B LINE NG
ASEF3,"2025-7-16, 13:15",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新
ASEF3,"2025-7-16, 13:17",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP
ASEF1,"2025-7-16, 13:34",自動化設備相關,2500,機台異常,2500儲格異昂
ASEF3,"2025-7-16, 13:56",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新
ASEF3,"2025-7-16, 13:57",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新
ASEF1,"2025-7-16, 14:03",自動化設備相關,2500,機台異常,A LINE NG
ASEF1,"2025-7-16, 14:32",自動化設備相關,2500,機台異常,A LINE NG
ASEF3,"2025-7-16, 14:48",自動化程式相關,2900,程式更新,AI排貨系統更新
ASEF3,"2025-7-16, 14:49",自動化程式相關,2900,程式更新,AI排貨系統更新
ASEF3,"2025-7-16, 14:54",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新
ASEF3,"2025-7-16, 15:12",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF3,"2025-7-16, 15:13",自動化程式相關,2900,程式更新,AI 排貨對應機台EAP 更新
ASEF1,"2025-7-16, 15:39",自動化設備相關,2500,機台異常,A LINE NG
ASEF3,"2025-7-16, 16:41",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新
ASEF3,"2025-7-16, 16:41",自動化程式相關,2900,程式更新,AI 排貨看板對應機台EAP 更新
ASEF3,"2025-7-16, 18:55",過帳相關,3400,無法過帳,"請協助建立腳數，感謝:
LC 260
PKG SI1B
SLOT 1"
ASEF3,"2025-7-16, 19:43",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-16, 19:52",過帳相關,4110,無法過帳,
ASEF3,"2025-7-16, 20:07",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-16, 20:09",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:09",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:09",過帳相關,4110,無法過帳,
ASEF3,"2025-7-16, 20:10",關閉比對,4730,關整台,4730#603  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:10",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:11",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:11",關閉比對,4730,關整台,4730#821  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:12",關閉比對,4730,關整台,4730#817  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:12",關閉比對,4730,關整台,4730#601  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-16, 20:47",過帳相關,4110,無法過帳,
ASEF3,"2025-7-16, 21:04",關閉比對,4730,關整台,4730#805  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-7-16, 21:56",過帳相關,3910,無法過帳,"Hello CIM：
3910-C01S 
請協助消除此條批號之作業紀錄，批號為 5-28IEW5-001-001，謝謝。"
ASEF3,"2025-7-16, 22:37",過帳相關,3910,連線異常,"5-292KCV-005-010
刪除2D紀錄"
ASEF3,"2025-7-17, 01:17",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-17, 01:41",過帳相關,3910,連線異常,"5-292KCX-022-003
5-292KCX-022-004
刪除以上2D紀錄"
ASEF3,"2025-7-17, 02:00",過帳相關,3910,無法過帳,"2D逾時，未打印，請刪紀錄
5-ASQMYL-017-001"
ASEF3,"2025-7-17, 03:22",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-17, 05:45",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-17, 07:55",過帳相關,3910,連線異常,請協助消除5-282K4P-006-008的作業紀錄  謝謝
ASEF3,"2025-7-17, 08:14",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-17, 08:15",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-7-17, 08:15",自動化設備相關,2500,卡盒卡盤,A--NG
ASEF3,"2025-7-17, 08:15",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 08:15",關閉比對,4730,關整台,4730#603  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 08:16",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 08:16",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 08:16",關閉比對,4730,關整台,4730#821  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 08:17",關閉比對,4730,關整台,4730#817  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 08:17",關閉比對,4730,關整台,4730#601  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 08:18",關閉比對,4730,關整台,4730#805  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-7-17, 08:37",過帳相關,2845,連線異常,
ASEF1,"2025-7-17, 09:17",自動化設備相關,2500,機台異常,
ASEF1,"2025-7-17, 09:43",自動化設備相關,2500,機台異常,
ASEF3,"2025-7-17, 10:00",過帳相關,3400,無法過帳,"LC : 256
PKG : TQ2H
Slot :1

LC : 256
PKG : SD8Y
Slot :1"
ASEF3,"2025-7-17, 10:16",過帳相關,3910,無法過帳,move in fail 重開 eap 程式
ASEF3,"2025-7-17, 11:12",自動化設備相關,3400,卡盒卡盤,手臂放置 U/L 料盒時，料盒都有偏移狀況，請協助處理
ASEF1,"2025-7-17, 11:41",過帳相關,2890,連線異常,2890 NA01 機台當機 重開連線SECS也有重開需求
ASEF1,"2025-7-17, 13:41",自動化設備相關,2715,過壓防撞,
ASEF1,"2025-7-17, 13:59",自動化設備相關,2715,過壓防撞,NG2  NO MAN
ASEF1,"2025-7-17, 14:11",自動化設備相關,2715,過壓防撞,NG3
ASEF1,"2025-7-17, 14:19",自動化設備相關,2715,過壓防撞,NG4
ASEF5,"2025-7-17, 14:39",關閉比對,2930,關整台,2930-K03N 工程實驗批，需幫忙關比對
ASEF1,"2025-7-17, 16:19",自動化設備相關,2500,卡盒卡盤,
ASEF3,"2025-7-17, 16:21",關閉比對,4730,關整台,4730#652  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 18:29",過帳相關,3910,連線異常,"請協助刪除作業紀錄
5-ASQMYG-003-002"
ASEF1,"2025-7-17, 19:13",自動化設備相關,2715,機台異常,
ASEF1,"2025-7-17, 19:52",關閉比對,2945,關整台,虛擬機台 2945-0380 請幫忙協助關閉比對
ASEF3,"2025-7-17, 20:22",自動化設備相關,3260,機台異常,
ASEF3,"2025-7-17, 20:30",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-17, 20:31",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 20:31",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 20:31",關閉比對,4730,關整台,4730#811  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 20:32",關閉比對,4730,關整台,4730#817  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 20:32",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 20:32",關閉比對,4730,關整台,4730#652  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 20:33",關閉比對,4730,關整台,4730#601  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-17, 20:53",自動化設備相關,4110,機台異常,入料夾爪異常
ASEF3,"2025-7-18, 00:05",自動化設備相關,3380,偵測檢知異常,第二套流道卡貨
ASEF3,"2025-7-18, 00:06",自動化設備相關,3380,默停,第一套手臂默停
ASEF1,"2025-7-18, 01:32",過帳相關,3400,無法過帳,
ASEF3,"2025-7-18, 02:05",自動化設備相關,3260,機台異常,
ASEF3,"2025-7-18, 08:00",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-18, 08:00",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 08:01",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 08:03",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 08:03",關閉比對,4730,關整台,4730#817 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 08:03",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 08:04",關閉比對,4730,關整台,4730#652 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 08:04",關閉比對,4730,關整台,4730#601 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 08:05",關閉比對,4730,關整台,4730#603 AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 09:22",關閉比對,4730,關整台,4730#820 AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 11:40",過帳相關,3910,無法過帳,參數比對失敗，請協助重啟該機台的EAP軟體，謝謝
ASEF3,"2025-7-18, 19:53",自動化設備相關,4110,機台異常,
ASEF1,"2025-7-18, 20:10",關閉比對,2945,關整台,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。
ASEF3,"2025-7-18, 20:35",自動化設備相關,3260,機台異常,機故
ASEF3,"2025-7-18, 20:35",自動化設備相關,4110,機台異常,機故
ASEF3,"2025-7-18, 20:50",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-18, 21:22",自動化設備相關,4110,機台異常,
ASEF1,"2025-7-18, 21:43",過帳相關,2900,參數比對異常,
ASEF3,"2025-7-18, 22:15",自動化設備相關,4110,機台異常,"M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽"
ASEF3,"2025-7-18, 22:38",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-19, 00:07",自動化設備相關,4110,機台異常,出料B上報回覆逾時（B50)出料流道B CST盒號Error(讀取失敗)
ASEF3,"2025-7-19, 00:10",自動化設備相關,3260,機台異常,
ASEF3,"2025-7-19, 01:56",過帳相關,3910,連線異常,"請協助消除 3910-9010
5-28UYGC-007-003
的作業紀錄，謝謝"
ASEF3,"2025-7-19, 02:06",過帳相關,2195,連線異常,
ASEF3,"2025-7-19, 02:47",過帳相關,3910,連線異常,"5-GXQMU9-011-001
刪除2D紀錄"
ASEF3,"2025-7-19, 02:55",過帳相關,3910,連線異常,"5-HSQMXA-021-003
刪除2D紀錄"
ASEF3,"2025-7-19, 02:56",過帳相關,3910,無法過帳,"請協助消除 3910-9004
5-ATQMBZ-002-001
的作業紀錄，謝謝"
ASEF3,"2025-7-19, 04:05",過帳相關,2195,無法過帳,MEASUREMENT_RECORD_CHECK_HAS_NO_RESPONSE
ASEF3,"2025-7-19, 04:05",過帳相關,2195,無法過帳,MEASUREMENT_RECORD_CHECK_HAS_NO_RESPONSE
ASEF3,"2025-7-19, 04:06",過帳相關,2195,無法過帳,MEASUREMENT_RECORD_CHECK_HAS_NO_RESPONSE
ASEF3,"2025-7-19, 04:18",過帳相關,3910,連線異常,"請協助消除 3910-9010
5-28UYGC-010-003
的作業紀錄，謝謝"
ASEF3,"2025-7-19, 04:27",過帳相關,2190,無法過帳,CAN'T MOVE IN PLEASE RE-START EAP THX~~~
ASEF3,"2025-7-19, 05:58",過帳相關,2190,無法過帳,EAP Timeout
ASEF3,"2025-7-19, 06:05",過帳相關,2190,無法過帳,有錯誤訊息
ASEF1,"2025-7-19, 07:36",關閉比對,2945,關整台,NG
ASEF1,"2025-7-19, 07:38",自動化設備相關,2715,機台異常,2715-A02 03 NG
ASEF1,"2025-7-19, 07:40",關閉比對,2900,By批號,"請協助設定BIN種(A,B,C,D)，謝謝"
ASEF5,"2025-7-19, 07:50",過帳相關,2845,連線異常,ng
ASEF3,"2025-7-19, 07:51",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-19, 07:51",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
