Factory,DT,Trouble_Status,Oper_No,Trouble_Item,Description
ASEF3,"2025-1-27, 10:17",自動化設備相關,4110,機台異常,
ASEF1,"2025-1-27, 11:08",過帳相關,2195,無法過帳,非TOSA MODE
ASEF3,"2025-1-27, 11:10",過帳相關,2845,連線異常,
ASEF3,"2025-1-27, 11:38",過帳相關,2845,無法過帳,
ASEF3,"2025-1-27, 13:26",過帳相關,2845,無法過帳,
ASEF3,"2025-1-27, 14:39",過帳相關,2845,無法過帳,
ASEF3,"2025-1-27, 15:05",過帳相關,2845,連線異常,
ASEF3,"2025-1-27, 15:52",過帳相關,2845,連線異常,
ASEF1,"2025-1-27, 17:57",自動化設備相關,ALL,機台異常,天車異常
ASEF3,"2025-1-27, 18:49",過帳相關,2845,連線異常,
ASEF3,"2025-1-27, 20:06",關閉比對,4515,關整台,1、4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-1-27, 20:07",關閉比對,4730,關整台,2、4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-27, 20:08",關閉比對,4730,關整台,3、4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-27, 20:08",關閉比對,4730,關整台,4、4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-27, 20:09",關閉比對,4800,關整台,4、4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-27, 20:09",關閉比對,4730,關整台,5、4730#818  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-1-27, 20:11",關閉比對,4600,關整台,"趕出貨效率
1924-A5
2364-A5
5475-A5"
ASEF3,"2025-1-27, 20:57",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-27, 21:12",過帳相關,2845,連線異常,重新連EAP
ASEF1,"2025-1-27, 21:18",關閉比對,4600,關整台,"趕出貨效率
546-7C
676-C4
430-LM
1433-RL"
ASEF3,"2025-1-27, 21:28",過帳相關,2845,連線異常,重連EAP
ASEF1,"2025-1-27, 21:55",關閉比對,4600,關整台,趕出貨效率
ASEF3,"2025-1-27, 21:57",過帳相關,2845,連線異常,重連EAP
ASEF3,"2025-1-27, 22:13",過帳相關,2845,連線異常,重新連EAP
ASEF1,"2025-1-27, 22:23",過帳相關,3418,連線異常,網路斷線 請重開
ASEF1,"2025-1-28, 00:51",過帳相關,2195,無法過帳,作業TOSA，請協助更改TOSA比對程式
ASEF3,"2025-1-28, 01:51",過帳相關,2845,無法過帳,
ASEF3,"2025-1-28, 04:03",過帳相關,2845,連線異常,重新連EAP
ASEF3,"2025-1-28, 04:21",過帳相關,2845,連線異常,
ASEF3,"2025-1-28, 04:42",過帳相關,3910,連線異常,"請協助刪除作業記錄
5-012KNU-035-004"
ASEF1,"2025-1-28, 04:51",過帳相關,3418,連線異常,
ASEF3,"2025-1-28, 08:04",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-1-28, 08:04",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-28, 08:05",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-28, 08:05",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-28, 08:34",過帳相關,3910,連線異常,"3910-825讀取2D後，發生系統回傳比對timeout，導致2條未正印
請幫忙清除2條打印紀錄，批號為
5-KLQMC2B003-001
5-KLQMC2B003-004"
ASEF3,"2025-1-28, 08:46",過帳相關,2845,無法過帳,
ASEF3,"2025-1-28, 08:52",自動化設備相關,3670,機台異常,
ASEF3,"2025-1-28, 10:47",過帳相關,3910,連線異常,"請協助消除
5-KLQMBU-007-001
5-KLQMBU-007-002
2D紀錄"
ASEF1,"2025-1-28, 11:58",過帳相關,2195,連線異常,"TOSA作業己作完,請改回正常作業模式"
ASEF1,"2025-1-28, 13:42",過帳相關,2845,連線異常,
ASEF1,"2025-1-28, 14:56",自動化設備相關,ALL,機台異常,ZIP-A空盒一直補不滿
ASEF1,"2025-1-28, 16:14",過帳相關,2493,連線異常,機台顯示等待超時，麻煩重啟機台連線
ASEF1,"2025-1-28, 16:56",過帳相關,4600,無法過帳,
ASEF3,"2025-1-28, 19:50",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-1-28, 19:52",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-28, 19:52",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-28, 19:52",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-1-28, 20:06",過帳相關,2900,連線異常,
ASEF1,"2025-1-28, 20:38",關閉比對,4805,關整台,"客戶	=>  TZ
PKG	=>  DY3G
L/C	=>  2923L"
ASEF1,"2025-1-28, 20:51",關閉比對,4805,關整台,"1.
客戶：A5
L/C：5475L
Package：CX2O

2.
客戶：A5
L/C：2364L
Package：DY2M

3.
客戶：LM
L/C：2530L
Package：DC1H

4.
客戶：A5
L/C：2079L
Package：RU"
ASEF3,"2025-1-29, 00:08",自動化設備相關,3260,機台異常,
ASEF3,"2025-1-29, 03:44",自動化設備相關,4507,卡盒卡盤,
ASEF3,"2025-1-29, 03:54",關閉比對,4730,關整台,1、4730#822  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-29, 06:39",過帳相關,2195,無法過帳,"=""Port_A_still_working,please_check_again"
ASEF3,"2025-1-29, 07:55",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-1-29, 07:55",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-29, 07:55",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-29, 07:56",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-29, 07:56",關閉比對,4730,關整台,4730#822  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-1-29, 08:51",自動化設備相關,2715,機台異常,過壓
ASEF3,"2025-1-29, 09:05",自動化設備相關,4110,卡盒卡盤,
ASEF3,"2025-1-29, 10:17",自動化設備相關,3260,機台異常,
ASEF3,"2025-1-29, 11:11",自動化設備相關,3260,機台異常,異常
ASEF3,"2025-1-29, 11:12",自動化設備相關,3450,機台異常,
ASEF3,"2025-1-29, 11:58",自動化設備相關,4110,機台異常,異常
ASEF3,"2025-1-29, 11:58",過帳相關,3450,連線異常,異常
ASEF1,"2025-1-29, 12:39",過帳相關,3190,無法過帳,"unloader無法正常過帳,煩請重啟EAP程式(補簽)"
ASEF3,"2025-1-29, 13:16",自動化設備相關,3450,機台異常,異常
ASEF3,"2025-1-29, 13:17",自動化設備相關,4110,機台異常,異常
ASEF1,"2025-1-29, 14:04",過帳相關,2845,連線異常,
ASEF1,"2025-1-29, 14:13",自動化設備相關,2845,默停,機械手臂異常默停
ASEF3,"2025-1-29, 14:19",關閉比對,4730,關整台,4730#602  美光特殊爐溫 ，請協助關閉AI PROFILE ，改以手動上傳   謝謝。
ASEF3,"2025-1-29, 14:19",自動化設備相關,4110,機台異常,異常
ASEF1,"2025-1-29, 14:51",過帳相關,4600,連線異常,請幫忙開通 FC MES&MES CENTER&WEB REPORT之權限
ASEF3,"2025-1-29, 15:20",自動化設備相關,4110,機台異常,異常
ASEF1,"2025-1-29, 15:30",過帳相關,2845,連線異常,
ASEF1,"2025-1-29, 15:32",過帳相關,2930,無法過帳,"K18-9F
2930-K02E Unloader Host無法連線
EAP IP:172.25.44.64"
ASEF3,"2025-1-29, 15:33",自動化設備相關,3450,機台異常,異常
ASEF3,"2025-1-29, 15:56",自動化設備相關,3450,機台異常,異常
ASEF3,"2025-1-29, 16:04",自動化設備相關,3670,機台異常,異常
ASEF3,"2025-1-29, 16:04",自動化設備相關,3670,機台異常,異常
ASEF3,"2025-1-29, 16:16",自動化設備相關,3260,機台異常,
ASEF3,"2025-1-29, 16:39",自動化設備相關,3450,機台異常,異常
ASEF3,"2025-1-29, 19:47",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-1-29, 19:48",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-1-29, 19:48",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-29, 19:49",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-29, 19:49",關閉比對,4730,關整台,4730#822  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-29, 19:49",關閉比對,4730,關整台,4730#602  美光特殊爐溫 ，請協助關閉AI PROFILE ，改以手動上傳   謝謝。
ASEF1,"2025-1-29, 19:55",關閉比對,4805,關整台,"客戶	=>  TZ
PKG	=>  DY3G
L/C	=>  2923L"
ASEF1,"2025-1-29, 20:12",關閉比對,4805,關整台,"1.
客戶：A5
L/C：6674L
Package：CX2U

2.
客戶：A5
L/C：2364L
Package：DY2M

3.
客戶：LM
L/C：2530L
Package：DC1H

4.
客戶：A5
L/C：2079L
Package：RU"
ASEF3,"2025-1-29, 21:30",過帳相關,3910,無法過帳,"2D逾時未打印，請刪紀錄
5-EVQMDL-011-001"
ASEF3,"2025-1-29, 22:28",過帳相關,2845,無法過帳,
ASEF3,"2025-1-29, 23:49",過帳相關,2845,無法過帳,
ASEF3,"2025-1-29, 23:58",自動化設備相關,5100,命令異常,no alarm. not moving
ASEF3,"2025-1-30, 00:18",過帳相關,3910,參數比對異常,"5-02UYXN-026-005
消除作業記錄"
ASEF1,"2025-1-30, 00:31",過帳相關,2195,無法過帳,RUN TOSA
ASEF1,"2025-1-30, 01:27",關閉比對,4805,關整台,"4805-B60 需求 5305 by pass 最小工時

1.
客戶：5Q
L/C：3981L
Package：DY5D"
ASEF3,"2025-1-30, 02:21",過帳相關,2845,無法過帳,
ASEF3,"2025-1-30, 02:22",過帳相關,2845,無法過帳,
ASEF3,"2025-1-30, 05:41",過帳相關,2845,無法過帳,
ASEF3,"2025-1-30, 08:09",關閉比對,4730,關整台,壞了
ASEF3,"2025-1-30, 08:10",關閉比對,4800,關整台,壞了
ASEF3,"2025-1-30, 08:10",關閉比對,4730,關整台,無AI PROFILE
ASEF3,"2025-1-30, 08:35",過帳相關,2845,連線異常,
ASEF1,"2025-1-30, 08:39",關閉比對,4805,關整台,
ASEF3,"2025-1-30, 08:54",過帳相關,2845,連線異常,
ASEF3,"2025-1-30, 10:37",過帳相關,2845,參數比對異常,協助重開小黃球
ASEF3,"2025-1-30, 11:12",過帳相關,2845,連線異常,
ASEF3,"2025-1-30, 11:42",自動化設備相關,2845,機台異常,
ASEF1,"2025-1-30, 13:30",自動化設備相關,2845,默停,天車停止
ASEF3,"2025-1-30, 13:56",過帳相關,2845,連線異常,協助重開EAP
ASEF1,"2025-1-30, 15:15",過帳相關,3910,連線異常,"3910-C01S 
請協助消除此條批號之作業紀錄，批號為 5-03IEGY-002-002，謝謝。"
ASEF3,"2025-1-30, 15:27",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 到現在還無法拆帳
ASEF3,"2025-1-30, 15:28",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:29",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:29",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:30",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:31",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:31",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:32",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:32",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:33",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:33",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:34",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:34",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:35",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 15:35",過帳相關,2845,無法過帳,機台從0730-0325都無法自動拆帳  須手動拆帳 已報案多次 目前還是還無法自動拆帳
ASEF3,"2025-1-30, 17:16",過帳相關,2845,連線異常,
ASEF3,"2025-1-30, 17:30",過帳相關,2845,連線異常,
ASEF3,"2025-1-30, 18:02",自動化設備相關,3260,機台異常,
ASEF3,"2025-1-30, 18:27",過帳相關,2845,連線異常,
ASEF1,"2025-1-30, 20:24",關閉比對,4600,關整台,"2079-A5
2364-A5
6674-A5
4344-M7"
ASEF3,"2025-1-30, 21:12",過帳相關,2845,無法過帳,
ASEF1,"2025-1-30, 21:19",關閉比對,4600,關整台,"676-JL
430-LM
1520-LM"
ASEF3,"2025-1-30, 21:48",過帳相關,2845,無法過帳,
ASEF3,"2025-1-30, 21:51",過帳相關,2845,無法過帳,
ASEF1,"2025-1-30, 22:03",過帳相關,3418,參數比對異常,網路斷線 請重開
ASEF3,"2025-1-30, 22:06",過帳相關,2845,無法過帳,
ASEF3,"2025-1-30, 22:19",過帳相關,2845,無法過帳,
ASEF3,"2025-1-30, 22:51",過帳相關,2845,連線異常,重新連EAP
ASEF3,"2025-1-31, 00:13",過帳相關,3910,參數比對異常,"5-GXQMFN-007-001
消除作業紀錄"
ASEF3,"2025-1-31, 00:14",過帳相關,3910,連線異常,2D讀取Timeout，請協助清除2D讀取紀錄。5-04SMSQ-006-001
ASEF1,"2025-1-31, 00:29",關閉比對,4600,關整台,1676-LM
ASEF3,"2025-1-31, 00:50",過帳相關,2845,無法過帳,
ASEF1,"2025-1-31, 00:58",過帳相關,4600,無法過帳,
ASEF3,"2025-1-31, 01:17",過帳相關,2845,連線異常,重新連EAP
ASEF1,"2025-1-31, 01:21",過帳相關,4730,連線異常,
ASEF3,"2025-1-31, 01:30",過帳相關,2845,連線異常,重新連EAP
ASEF3,"2025-1-31, 01:36",過帳相關,2845,連線異常,重新連EAP
ASEF3,"2025-1-31, 01:41",過帳相關,2845,連線異常,重新連EAP
ASEF1,"2025-1-31, 02:05",過帳相關,4600,連線異常,
ASEF3,"2025-1-31, 04:44",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 05:00",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 05:25",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 06:14",自動化設備相關,3380,偵測檢知異常,"第一套Unloader NG
第二套手臂默停"
ASEF3,"2025-1-31, 06:17",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 06:19",自動化設備相關,3380,偵測檢知異常,"4F 流道D  NG,請協助復歸THX"
ASEF3,"2025-1-31, 06:27",自動化設備相關,3390,過壓防撞,
ASEF3,"2025-1-31, 06:42",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 07:24",自動化設備相關,3260,機台異常,
ASEF3,"2025-1-31, 07:57",關閉比對,4730,關整台,壞了
ASEF3,"2025-1-31, 07:58",關閉比對,4800,關整台,壞了
ASEF3,"2025-1-31, 07:59",關閉比對,4730,關整台,無AI PROFILE
ASEF3,"2025-1-31, 08:15",關閉比對,4730,關整台,4730無法過帳
ASEF3,"2025-1-31, 09:06",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 09:24",過帳相關,2880,無法過帳,無法派貨
ASEF3,"2025-1-31, 09:25",過帳相關,2880,無法過帳,無法派貨
ASEF3,"2025-1-31, 09:26",過帳相關,2880,無法過帳,無法派貨
ASEF3,"2025-1-31, 09:26",過帳相關,2880,無法過帳,無法派貨
ASEF1,"2025-1-31, 09:55",關閉比對,4805,關整台,
ASEF3,"2025-1-31, 10:07",過帳相關,2880,無法過帳,無法過帳
ASEF3,"2025-1-31, 10:17",過帳相關,2880,無法過帳,無法派貨
ASEF3,"2025-1-31, 10:38",過帳相關,2845,連線異常,
ASEF3,"2025-1-31, 10:39",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 10:39",過帳相關,2845,連線異常,
ASEF3,"2025-1-31, 10:42",過帳相關,2845,連線異常,
ASEF3,"2025-1-31, 10:46",過帳相關,2845,連線異常,
ASEF3,"2025-1-31, 11:07",過帳相關,2845,連線異常,
ASEF3,"2025-1-31, 11:14",關閉比對,4730,關整台,4730#652  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-31, 13:24",自動化設備相關,3260,機台異常,
ASEF3,"2025-1-31, 14:17",自動化設備相關,3380,條碼讀取異常,"請協助找尋167L尾批
儲格路單有路單訊息"
ASEF3,"2025-1-31, 14:38",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 15:48",自動化設備相關,5100,機台異常,NA
ASEF3,"2025-1-31, 16:31",自動化設備相關,3910,機台異常,下貨區流道卡住
ASEF3,"2025-1-31, 16:50",自動化設備相關,3260,機台異常,
ASEF3,"2025-1-31, 19:12",過帳相關,3910,連線異常,"請協助刪除作業紀錄
5-EVQMDY-008-005"
ASEF3,"2025-1-31, 19:56",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-1-31, 19:56",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-31, 19:57",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-1-31, 19:57",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF1,"2025-1-31, 20:04",關閉比對,4600,關整台,"趕出貨效率
1924-A5
2364-A5
6674-A5
3598-XQ"
ASEF3,"2025-1-31, 20:12",過帳相關,2845,連線異常,重新連EAP
ASEF1,"2025-1-31, 20:56",關閉比對,4600,關整台,"趕出貨效率
780-KL
573-LM
1676-LM"
ASEF1,"2025-1-31, 21:06",關閉比對,4600,關整台,"趕出貨效率
1509-A5
900-LM"
ASEF3,"2025-1-31, 21:10",過帳相關,2845,無法過帳,
ASEF3,"2025-1-31, 23:18",過帳相關,3910,參數比對異常,"5-KLQMFG-013-004
消除作業記錄"
ASEF3,"2025-1-31, 23:29",過帳相關,3910,參數比對異常,"5-KLQMFG-013-003
消除作業記錄"
ASEF1,"2025-2-1, 00:44",關閉比對,4600,關整台,趕出貨效率
ASEF3,"2025-2-1, 01:17",關閉比對,4730,關整台,1、4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 02:18",過帳相關,2845,無法過帳,
ASEF3,"2025-2-1, 02:23",過帳相關,2845,無法過帳,
ASEF3,"2025-2-1, 03:25",過帳相關,2845,無法過帳,
ASEF3,"2025-2-1, 04:47",過帳相關,2845,無法過帳,
ASEF1,"2025-2-1, 04:51",過帳相關,3910,無法過帳,"Hello CIM：
3910-C01S 
請協助消除此條批號之作業紀錄，批號為 5-04IEL3-002-003，謝謝。"
ASEF3,"2025-2-1, 06:13",過帳相關,2845,無法過帳,
ASEF3,"2025-2-1, 06:38",自動化設備相關,3260,機台異常,
ASEF3,"2025-2-1, 06:43",過帳相關,3910,參數比對異常,"4-522KXK-019-005
消除作業記錄"
ASEF3,"2025-2-1, 08:00",過帳相關,2845,參數比對異常,排貨需求須更換母批請協助重開EAP
ASEF3,"2025-2-1, 08:02",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-2-1, 08:04",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-2-1, 08:04",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 08:04",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 08:05",關閉比對,4730,關整台,4730#822  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 08:19",關閉比對,4730,關整台,4730#822  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 08:20",關閉比對,4730,關整台,4730#620  美光特殊爐溫 ，請協助關閉AI PROFILE ，改以手動上傳   謝謝。
ASEF1,"2025-2-1, 09:33",自動化設備相關,2500,卡盒卡盤,機台異常
ASEF3,"2025-2-1, 09:36",自動化設備相關,4110,默停,
ASEF1,"2025-2-1, 12:54",自動化設備相關,ALL,機台異常,機台異常
ASEF1,"2025-2-1, 14:34",關閉比對,4805,關整台,
ASEF3,"2025-2-1, 19:51",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-2-1, 19:51",關閉比對,4800,關整台,4800#815  清洗機機台EE 工程師確認後無異常，EAP 比對失敗，請協助關閉4800 EAP 比對
ASEF3,"2025-2-1, 19:52",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 19:53",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 19:53",關閉比對,4730,關整台,4730#822  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-2-1, 19:54",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-2-1, 20:38",關閉比對,4805,關整台,"4805-B60 需求 5305 by pass 最小工時

1.
客戶：A5
L/C：6674L
Package：CX2U

2.
客戶：A5
L/C：2364L
Package：DY2M

3.
客戶：LM
L/C：5429L
Package：DY53"
ASEF1,"2025-2-1, 20:45",過帳相關,2890,無法過帳,loader and uloader EAP 重開
ASEF1,"2025-2-1, 20:46",過帳相關,2890,無法過帳,loader and uloader EAP 重開
