Factory,DT,Trouble_Status,Oper_No,Trouble_Item,Description
ASEF1,"2025-6-10, 12:50",自動化設備相關,2500,機台異常,2715-A03 NG
ASEF1,"2025-6-10, 15:48",自動化設備相關,2500,機台異常,A LINE NG
ASEF1,"2025-6-10, 17:41",過帳相關,3910,無法過帳,"Hello CIM：
3910-C01S 
請協助消除此條批號之作業紀錄，批號為 5-23IEBS-001-004，謝謝。"
ASEF1,"2025-6-10, 17:47",自動化設備相關,2715,機台異常,2715-A02 NG
ASEF1,"2025-6-10, 17:51",自動化設備相關,2500,機台異常,B LINE NG
ASEF1,"2025-6-10, 18:25",自動化設備相關,2715,機台異常,2715-A02 03 NG
ASEF1,"2025-6-10, 19:10",自動化設備相關,2715,機台異常,2715-A02 NG
ASEF1,"2025-6-10, 19:13",自動化設備相關,2500,機台異常,B LINE NG
ASEF3,"2025-6-10, 19:47",自動化設備相關,4110,機台異常,M7824)出料7無盤
ASEF3,"2025-6-10, 19:56",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-10, 19:57",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 19:57",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 19:57",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 19:58",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 19:58",關閉比對,4730,關整台,4730#820 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 19:58",關閉比對,4730,關整台,4730#652 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 19:59",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 19:59",關閉比對,4730,關整台,4730#822 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 20:00",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 20:00",關閉比對,4730,關整台,4730#803 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 20:06",自動化設備相關,4507,卡盒卡盤,
ASEF3,"2025-6-10, 20:16",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-10, 20:59",關閉比對,4730,關整台,4730#806  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-10, 22:26",自動化設備相關,4110,機台異常,M7205)出料龍門動作逾時
ASEF3,"2025-6-10, 22:41",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-11, 00:23",自動化設備相關,4110,機台異常,"M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽"
ASEF3,"2025-6-11, 01:06",自動化設備相關,3260,默停,
ASEF3,"2025-6-11, 04:34",自動化設備相關,4110,機台異常,"M7202)出料龍門空夾異常
(M7205)出料龍門動作逾時"
ASEF3,"2025-6-11, 05:11",自動化設備相關,4110,機台異常,"M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽"
ASEF3,"2025-6-11, 06:35",自動化設備相關,3260,卡盒卡盤,
ASEF3,"2025-6-11, 08:01",過帳相關,3910,連線異常,"請協助消除 3910-9008
5-242KS5-008-003
的作業紀錄，謝謝"
ASEF3,"2025-6-11, 08:02",過帳相關,3910,連線異常,"請協助消除 3910-9010
5-BNQMBR-004-002
的作業紀錄，謝謝"
ASEF3,"2025-6-11, 08:03",過帳相關,3910,無法過帳,"2D 逾時，未打印，請刪紀錄
5-232KK2-003-005"
ASEF3,"2025-6-11, 08:05",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-11, 08:05",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:06",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:06",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:07",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:07",關閉比對,4730,關整台,4730#803 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:08",關閉比對,4730,關整台,4730#820 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:08",關閉比對,4730,關整台,4730#652 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:08",關閉比對,4730,關整台,4730#818 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:09",關閉比對,4730,關整台,4730#822 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:09",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 08:20",關閉比對,4730,關整台,壞了
ASEF1,"2025-6-11, 08:40",關閉比對,4805,關整台,
ASEF3,"2025-6-11, 13:15",自動化設備相關,3390,條碼讀取異常,"請協助找尋這批貨並回烘
已在3390   -722分鐘
SOD已漏尾批"
ASEF3,"2025-6-11, 13:53",關閉比對,4730,關整台,4730#604  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 13:57",自動化程式相關,2900,編號更改,筆電損壞無法開機，已更換筆電
ASEF1,"2025-6-11, 14:03",過帳相關,2845,連線異常,
ASEF1,"2025-6-11, 14:54",自動化設備相關,2715,過壓防撞,
ASEF3,"2025-6-11, 15:06",過帳相關,3910,連線異常,"請協助消除 3910-9003
5-242KCC-010-001
的作業紀錄，謝謝"
ASEF1,"2025-6-11, 17:08",自動化設備相關,2715,過壓防撞,
ASEF3,"2025-6-11, 17:20",過帳相關,3910,連線異常,"請協助消除 3910-9006
5-242KFT-002-007  &
5-242KFT-002-008
的作業紀錄，謝謝"
ASEF3,"2025-6-11, 17:47",過帳相關,3910,連線異常,"請協助消除 3910-9006
5-GYQMTG-010-009  &
5-GYQMTG-010-010
的作業紀錄，謝謝"
ASEF3,"2025-6-11, 18:17",過帳相關,3910,連線異常,"請協助消除 3910-9003
5-242KBV-007-010
的作業紀錄，謝謝"
ASEF1,"2025-6-11, 18:49",自動化設備相關,2715,過壓防撞,
ASEF3,"2025-6-11, 20:20",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-11, 20:21",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:21",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:21",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:22",關閉比對,4730,關整台,4730#808  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:22",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:23",關閉比對,4730,關整台,4730#818  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:23",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:23",關閉比對,4730,關整台,4730#652  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:24",關閉比對,4730,關整台,4730#603  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:24",關閉比對,4730,關整台,4730#604  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-11, 20:30",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-11, 21:33",自動化設備相關,4110,機台異常,"M7102)入料龍門Z軸極限遮蔽 
M7103)入料龍門過壓(X380)"
ASEF3,"2025-6-12, 02:53",關閉比對,4730,關整台,4730#833  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 04:05",自動化設備相關,3450,機台異常,"自動化3450機故頻繁,請協助修復"
ASEF3,"2025-6-12, 05:29",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-12, 06:38",過帳相關,3910,連線異常,軟體當機，確認產品無打印，協助刪除雷射作業紀錄5-ANQMRY-006-002
ASEF3,"2025-6-12, 06:44",自動化設備相關,3260,機台異常,
ASEF3,"2025-6-12, 07:25",自動化設備相關,3260,機台異常,
ASEF1,"2025-6-12, 07:51",過帳相關,2845,連線異常,
ASEF1,"2025-6-12, 07:57",關閉比對,4805,關整台,
ASEF3,"2025-6-12, 07:58",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-12, 07:58",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 07:58",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 07:59",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 07:59",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 07:59",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 08:00",關閉比對,4730,關整台,4730#820 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 08:00",關閉比對,4730,關整台,4730#803 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 08:01",關閉比對,4730,關整台,4730#818 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 08:01",關閉比對,4730,關整台,4730#652 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 08:01",關閉比對,4730,關整台,4730#604 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 08:01",關閉比對,4730,關整台,4730#603 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 08:02",過帳相關,3910,連線異常,"請協助消除 3910-9010
5-HNQML4-002-004
的作業紀錄，謝謝"
ASEF1,"2025-6-12, 08:54",自動化設備相關,2500,機台異常,A.    NG
ASEF1,"2025-6-12, 08:54",自動化設備相關,2715,卡盒卡盤,
ASEF3,"2025-6-12, 15:02",過帳相關,3910,無法過帳,請協助重開EAP ，謝謝
ASEF3,"2025-6-12, 17:17",過帳相關,3910,連線異常,"請協助消除 3910-9003
5-242KBY-009-001  &
5-242KBY-009-002
的作業紀錄，謝謝"
ASEF3,"2025-6-12, 19:57",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-12, 19:58",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 19:58",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 19:59",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 19:59",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 19:59",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 20:00",關閉比對,4730,關整台,4730#820 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 20:00",關閉比對,4730,關整台,4730#803 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 20:00",關閉比對,4730,關整台,4730#818 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 20:01",關閉比對,4730,關整台,4730#652 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 20:01",關閉比對,4730,關整台,4730#603 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-12, 20:08",關閉比對,4730,關整台,4730#833 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 04:43",自動化設備相關,4110,機台異常,"M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)"
ASEF3,"2025-6-13, 06:29",自動化設備相關,3260,偵測檢知異常,
ASEF3,"2025-6-13, 06:30",自動化設備相關,3260,偵測檢知異常,
ASEF3,"2025-6-13, 07:46",自動化設備相關,3450,機台異常,異常
ASEF3,"2025-6-13, 07:55",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-13, 07:55",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:56",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:56",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:56",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:57",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:57",關閉比對,4730,關整台,4730#820 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:57",關閉比對,4730,關整台,4730#803 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:57",關閉比對,4730,關整台,4730#818 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:58",關閉比對,4730,關整台,4730#652 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:58",關閉比對,4730,關整台,4730#603 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:58",關閉比對,4730,關整台,4730#833 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-13, 07:59",自動化設備相關,3450,偵測檢知異常,CV11流道異常
ASEF3,"2025-6-13, 08:02",過帳相關,3910,無法過帳,"請協助刪除作業紀錄
5-GTQMA6-003-004"
ASEF1,"2025-6-13, 08:08",自動化設備相關,2715,機台異常,2715-A03 NG
ASEF1,"2025-6-13, 08:38",自動化設備相關,2500,卡盒卡盤,B LINE NG
ASEF1,"2025-6-13, 09:44",過帳相關,2845,連線異常,NG
ASEF1,"2025-6-13, 09:44",自動化設備相關,2500,機台異常,天車塞車
