廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K25,8F,3260,ALL,自動化設備相關,,卡盒卡盤,2025/10/19 下午 11:42:10
ASEF3,K11,8F,3670,ALL,自動化設備相關,,默停,2025/10/19 下午 11:23:13
ASEF3,K11,8F,3450,ALL,自動化設備相關,,默停,2025/10/19 下午 11:22:54
ASEF3,K11,8F,3670,ALL,自動化設備相關,,默停,2025/10/19 下午 11:19:52
ASEF3,K11,8F,3450,ALL,自動化設備相關,,卡盒卡盤,2025/10/19 下午 11:19:26
ASEF3,K11,8F,3450,ALL,自動化設備相關,,默停,2025/10/19 下午 11:19:02
ASEF3,K25,8F,4110,ALL,自動化設備相關,,卡盒卡盤,2025/10/19 下午 11:15:04
ASEF3,K25,8F,2400,810,過帳相關,BLACK BOX NG,無法過帳,2025/10/19 下午 11:08:19
ASEF3,K11,6F,4730,605,關閉比對,4730#605 NOPNCSR-S-Q 最高溫異常  待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/19 下午 10:29:08
ASEF3,K25,8F,3670,ALL,自動化設備相關,,默停,2025/10/19 下午 10:05:26
ASEF3,K25,8F,2395,808,過帳相關,BLACK BOX NG,無法過帳,2025/10/19 下午 09:48:17
ASEF3,K25,8F,2400,807,過帳相關,BLACK BOX NG,無法過帳,2025/10/19 下午 09:46:28
ASEF3,K25,8F,2400,807,過帳相關,BLACK BOX NG,無法過帳,2025/10/19 下午 09:45:52
ASEF3,K22,8F,2400,815,過帳相關,BLACK BOX NG,無法過帳,2025/10/19 下午 09:16:41
ASEF3,K11,8F,4507,802,自動化設備相關,,卡盒卡盤,2025/10/19 下午 08:47:52
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2025/10/19 下午 08:30:30
ASEF3,K11,8F,3670,824,自動化設備相關,,默停,2025/10/19 下午 08:24:39
ASEF3,K11,8F,3670,826,自動化設備相關,,默停,2025/10/19 下午 08:24:06
ASEF3,K11,8F,3670,823,自動化設備相關,,默停,2025/10/19 下午 08:23:48
ASEF3,K11,8F,3670,817,自動化設備相關,,默停,2025/10/19 下午 08:23:18
ASEF3,K11,8F,3670,816,自動化設備相關,,默停,2025/10/19 下午 08:23:00
ASEF3,K11,8F,3670,811,自動化設備相關,,過壓防撞,2025/10/19 下午 08:22:41
ASEF3,K11,8F,3670,811,自動化設備相關,,過壓防撞,2025/10/19 下午 08:22:39
ASEF3,K25,8F,2395,801,過帳相關,機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[9]，MES_QTY：[10],無法過帳,2025/10/19 下午 08:22:38
ASEF3,K11,8F,4507,801,自動化設備相關,,卡盒卡盤,2025/10/19 下午 08:10:41
ASEF3,K11,7F,4730,820,關閉比對,4730#820 NOPNCSR-MTK  無AI PROFILE，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/19 下午 07:57:14
ASEF3,K11,6F,4730,603,關閉比對,4730#603   AI PROFILE 美光  ，需求關閉比對(待工程師新增)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/19 下午 07:56:33
ASEF3,K11,7F,4730,821,關閉比對,4730#821  346L  25JSI無建檔  AI PROFILE  ，需求關閉比對(待工程師新增)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/19 下午 07:51:35
ASEF3,K11,6F,4730,604,關閉比對,4730#604 NOPNCSR-S  迴銲時間異常  待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/19 下午 07:51:08
ASEF3,K11,7F,4730,803,關閉比對,4730#803  121L(OY1U)  AI PROFILE   比對異常，工程師 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/19 下午 07:50:30
ASEF3,K11,9F,4730,816,關閉比對,4730#816  無安裝 AI PROFILE，系統有卡 EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/19 下午 07:50:00
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/10/19 下午 07:49:06
ASEF3,K25,8F,3190,801,過帳相關,"品質活動:TrackOut Fail: N, 2D_Inf: 5-JNQMPR-010-001,5-JNQMPR-010-002,5-JNQMPR-010-003,5-JNQMPR-010-004,5-JNQMPR-010-005,5-JNQMPR-010-006,5-JNQMPR-010-007,5-JNQMPR-010-008,5-JNQMPR-010-009,5-JNQMPR-010-010,, [FALSE]eMarkOut數量不正確，過帳中止。",異常退盒,2025/10/19 下午 07:25:35
ASEF3,K25,8F,3190,802,過帳相關,"品質活動: TrackOut Fail: N, 2D_Inf: 5-MEQMM2-001-001,5-MEQMM2-001-002,5-MEQMM2-001-003,5-MEQMM2-001-004,5-MEQMM2-001-005,5-MEQMM2-001-006,5-MEQMM2-001-007,5-MEQMM2-001-008,5-MEQMM2-001-009,5-MEQMM2-001-010,, [FALSE]eMarkOut數量不正確，過帳中止。",異常退盒,2025/10/19 下午 07:24:50
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2025/10/19 下午 06:46:18
ASEF3,K25,8F,2395,808,過帳相關,小黑盒損壞,無法過帳,2025/10/19 下午 06:19:51
ASEF3,K25,8F,2395,808,過帳相關,小黑盒損壞,無法過帳,2025/10/19 下午 06:17:56
ASEF3,K25,8F,2395,812,過帳相關,機台作業總片數與MES總片數比對失敗,無法過帳,2025/10/19 下午 06:15:33
ASEF3,K25,8F,3190,802,過帳相關,"品質活動:TrackOut Fail: N, 2D_Inf: 5-JNQMPQ-004-001,5-JNQMPQ-004-002,5-JNQMPQ-004-003,5-JNQMPQ-004-004,5-JNQMPQ-004-005,5-JNQMPQ-004-006,5-JNQMPQ-004-007,5-JNQMPQ-004-008,5-JNQMPQ-004-009,5-JNQMPQ-004-010,, [FALSE]eMarkOut數量不正確，過帳中止。",異常退盒,2025/10/19 下午 06:11:29
ASEF3,K25,8F,3190,801,過帳相關,"品質活動:TrackOut Fail: N, 2D_Inf: 5-ECQME7-003-001,5-ECQME7-003-002,5-ECQME7-003-003,5-ECQME7-003-004,5-ECQME7-003-005,5-ECQME7-003-006,5-ECQME7-003-007,5-ECQME7-003-008,5-ECQME7-003-009,5-ECQME7-003-010,, [FALSE]eMarkOut數量不正確，過帳中止。",異常退盒,2025/10/19 下午 06:10:41
ASEF1,K21,8F,2715,A02,自動化設備相關,NG,過壓防撞,2025/10/19 下午 05:57:22
ASEF3,K25,8F,2400,807,過帳相關,"品質活動:
小黑盒壞了無法連線",無法過帳,2025/10/19 下午 05:47:37
