廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,8F,4110,ALL,自動化設備相關,"(M7139)入料龍門夾爪動作逾時
(M7103)入料龍門過壓(X380)
(M7102)入料龍門Z軸極限遮蔽   ",機台異常,2025/11/30 下午 10:43:44
ASEF1,K22,8F,2930,A59F,關閉比對,TZ 898L 47TZ08~16 工程實驗批 2930 線上無對應段數 PE 同意使用 L-001 代替，需請 CIM 協助關閉參數比對以利過帳   ,By批號,2025/11/30 下午 10:29:24
ASEF3,K11,8F,3910,809,過帳相關,"Please delete 2D data
5-46T4DQ-020-001",連線異常,2025/11/30 下午 10:21:18
ASEF3,K11,8F,3450,ALL,自動化設備相關,3450機故,機台異常,2025/11/30 下午 09:53:59
ASEF3,K25,8F,2900,812H,過帳相關,WAFER ID,異常退盒,2025/11/30 下午 09:33:37
ASEF3,K25,8F,2900,812H,過帳相關,WAFER ID,異常退盒,2025/11/30 下午 09:33:09
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2025/11/30 下午 09:21:43
ASEF3,K25,8F,2880,801,自動化設備相關,,卡盒卡盤,2025/11/30 下午 08:41:32
ASEF1,K21,8F,2895,A04F,關閉比對,"因3D磁鐵蓋板JETTING實驗
2895-A04E   需幫忙關閉比對功能",關整台,2025/11/30 下午 08:17:38
ASEF1,K22,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2025/11/30 下午 08:14:25
ASEF3,K25,9F,4730,9008,關閉比對,,關整台,2025/11/30 下午 07:39:32
ASEF3,K25,9F,4730,9004,關閉比對,,關整台,2025/11/30 下午 07:39:11
ASEF3,K25,9F,4730,9002,關閉比對,,關整台,2025/11/30 下午 07:38:53
ASEF3,K25,9F,4730,9001,關閉比對,,關整台,2025/11/30 下午 07:38:32
ASEF1,K21,8F,2715,A03,自動化設備相關,OVER PUSH,過壓防撞,2025/11/30 下午 07:13:14
ASEF3,K11,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2025/11/30 下午 06:39:49
ASEF1,K21,8F,2500,ALL,自動化設備相關,A NG ERROR,機台異常,2025/11/30 下午 05:34:46
ASEF3,K11,7F,4730,820,關閉比對,4730#820  397L  MTK  AI PROFILE 無建檔， EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/30 下午 04:11:23
ASEF1,K21,8F,2500,ALL,自動化設備相關,A區 異常,機台異常,2025/11/30 下午 03:46:05
ASEF3,K25,8F,3260,ALL,自動化設備相關,,卡盒卡盤,2025/11/30 下午 03:42:04
ASEF3,K11,8F,3910,815,過帳相關,無法move in，協助重開EAP,連線異常,2025/11/30 下午 02:43:18
ASEF1,K21,9F,2730,B80,關閉比對,2730-B80 / 3600-B80C / 3601-B80 無接網路線需協助關閉比對,關整台,2025/11/30 下午 02:27:19
ASEF3,K11,8F,3910,824,過帳相關,協助重開EAP,連線異常,2025/11/30 下午 01:47:51
ASEF3,K11,8F,3910,825,過帳相關,"協助清除3910-825機台的作業記錄
(1)5-HYQMXC-013-005
(2)5-HYQMXC-013-002
謝謝",無法過帳,2025/11/30 下午 01:41:39
ASEF3,K11,8F,3910,825,過帳相關,協助清除雷射作業紀錄5-HYQMXC-013-005&5-HYQMXC-013-002,無法過帳,2025/11/30 下午 01:26:09
ASEF1,K21,8F,2500,ALL,自動化設備相關,B區 異常,機台異常,2025/11/30 下午 01:25:18
