廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,8F,3450,ALL,自動化設備相關,,卡盒卡盤,2025/10/12 下午 11:56:26
ASEF3,K25,8F,2400,802,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 11:55:09
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2025/10/12 下午 11:52:29
ASEF3,K25,8F,2900,801H,過帳相關, KEY IN WAFERID,異常退盒,2025/10/12 下午 11:34:33
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2025/10/12 下午 11:32:55
ASEF3,K25,8F,2400,815,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 11:20:28
ASEF3,K25,8F,2400,815,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 11:19:38
ASEF3,K25,8F,2890,802,自動化設備相關,,卡盒卡盤,2025/10/12 下午 11:18:25
ASEF3,K25,8F,2395,806,過帳相關,black box ng,無法過帳,2025/10/12 下午 11:13:50
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2025/10/12 下午 11:08:28
ASEF3,K25,8F,4110,ALL,自動化設備相關,,卡盒卡盤,2025/10/12 下午 11:07:54
ASEF3,K25,8F,2400,803,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 11:05:49
ASEF3,K25,8F,2400,807,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 11:03:01
ASEF3,K25,8F,2395,805,過帳相關,機台作業總片數與MES總片數比對成功，Machine_QTY：[8]，MES_QTY：[8],無法過帳,2025/10/12 下午 10:42:39
ASEF3,K25,8F,2400,807,過帳相關,BLACK BOX NG,無法過帳,2025/10/12 下午 10:40:08
ASEF3,K25,8F,3800,06,自動化設備相關,,卡盒卡盤,2025/10/12 下午 10:40:02
ASEF3,K25,8F,2395,805,過帳相關,BLACK BOX NG,無法過帳,2025/10/12 下午 10:34:43
ASEF3,K11,8F,3450,ALL,自動化設備相關,,默停,2025/10/12 下午 10:34:02
ASEF3,K25,8F,2900,812H,過帳相關,WAFER ID,異常退盒,2025/10/12 下午 10:04:20
ASEF3,K25,8F,2400,801,過帳相關,ASEF3-2400-801 CA02451BK EIG ECQMC4 2400 K06598 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[9]，MES_QTY：[27] ,無法過帳,2025/10/12 下午 10:02:38
ASEF3,K25,8F,3670,ALL,自動化設備相關,,卡盒卡盤,2025/10/12 下午 09:51:34
ASEF3,K25,8F,3260,ALL,自動化設備相關,,卡盒卡盤,2025/10/12 下午 09:51:09
ASEF3,K25,8F,2400,816,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 09:31:36
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2025/10/12 下午 09:31:28
ASEF3,K25,8F,2400,808,過帳相關,"ASEF3-2400-808 CA02603BK EIG JPQMXJ 2400 K09472 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[13]，MES_QTY：[14] 
2 ASEF3-2400-808 CA02603BK EIG JPQMXH 2400 K09472 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[13]，MES_QTY：[14] 
 
 
 . 

處理中,請稍候..",無法過帳,2025/10/12 下午 09:28:52
ASEF3,K25,8F,2400,814,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 09:25:14
ASEF3,K11,8F,3450,ALL,自動化設備相關,,卡盒卡盤,2025/10/12 下午 09:11:48
ASEF3,K25,8F,2400,814,過帳相關,"BLACK BOX NG
",無法過帳,2025/10/12 下午 09:11:01
ASEF3,K11,7F,4730,805,關閉比對,4730#805  636L AI PROFILE S-XL   最高溫異常，待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/12 下午 09:10:15
ASEF3,K11,8F,3450,ALL,自動化設備相關,,卡盒卡盤,2025/10/12 下午 08:46:19
ASEF3,K11,8F,3450,ALL,自動化設備相關,,默停,2025/10/12 下午 08:34:21
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2025/10/12 下午 08:26:36
ASEF3,K25,8F,2400,815,過帳相關,BLACK BOX NG,無法過帳,2025/10/12 下午 08:14:05
ASEF3,K25,8F,2400,803,過帳相關,BLACK BOX NG,無法過帳,2025/10/12 下午 08:00:13
ASEF3,K11,7F,4730,820,關閉比對,"4730-820  397  AI PROFILE  MTK 未建立，待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/10/12 下午 07:51:43
ASEF3,K11,7F,4730,803,關閉比對,4730#803  264LMM1X  AI PROFILE   最高溫異常，待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/12 下午 07:51:23
ASEF3,K11,9F,4730,816,關閉比對,4730#816 無安裝 AI PROFILE，系統有卡 EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/10/12 下午 07:51:03
ASEF3,K11,9F,4515,651,關閉比對,4515#651 需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/10/12 下午 07:50:27
ASEF3,K25,8F,2400,807,過帳相關,BLACK BOX NG,無法過帳,2025/10/12 下午 07:47:22
ASEF3,K25,8F,2395,805,過帳相關,機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[7]，MES_QTY：[21],無法過帳,2025/10/12 下午 07:45:47
ASEF3,K25,8F,2395,812,過帳相關,機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[8]，MES_QTY：[16],無法過帳,2025/10/12 下午 07:44:28
ASEF3,K25,8F,2845,803,自動化設備相關,,卡盒卡盤,2025/10/12 下午 07:42:42
ASEF3,K25,8F,2400,807,過帳相關,"品質活動:
小黑盒壞了無法連線",無法過帳,2025/10/12 下午 07:17:25
ASEF3,K25,8F,2395,808,過帳相關,小黑盒損壞,無法過帳,2025/10/12 下午 07:09:24
ASEF3,K25,8F,2195,806,過帳相關,品質活動 CASS ID,無法過帳,2025/10/12 下午 07:09:03
ASEF3,K25,8F,2395,808,過帳相關,小黑盒損壞,無法過帳,2025/10/12 下午 07:07:51
ASEF1,K21,8F,2500,ALL,自動化設備相關,A LINE NG,機台異常,2025/10/12 下午 06:27:41
ASEF3,K25,8F,2900,817H,過帳相關,"品質活動
TrackOut 失敗(Fail):Lot412K7HB014的狀態目前為Hold無法執行此功能，請確認。 The status of this lot 412K7HB014is Hold.You can't performance this rule.Please check.",無法過帳,2025/10/12 下午 06:01:33
