廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,8F,4110,ALL,自動化設備相關,ng,機台異常,2025/12/14 下午 11:52:10
ASEF3,K11,8F,3910,813,過帳相關,"Delete 2D data
5-SAQMEJ-044-004",連線異常,2025/12/14 下午 11:50:40
ASEF3,K11,8F,3910,813,過帳相關,"Delete 2D data
5-SAQMEJ-004-004",連線異常,2025/12/14 下午 11:28:30
ASEF3,K25,8F,3450,A802,自動化設備相關,ng,機台異常,2025/12/14 下午 10:37:43
ASEF3,K25,8F,3450,ALL,自動化設備相關,ng,命令異常,2025/12/14 下午 09:40:14
ASEF3,K25,8F,2845,803,自動化設備相關,ng,卡盒卡盤,2025/12/14 下午 08:55:52
ASEF3,K25,8F,3450,ALL,自動化設備相關,ng,偵測檢知異常,2025/12/14 下午 08:42:09
ASEF3,K25,8F,3450,A802,自動化設備相關,ng,機台異常,2025/12/14 下午 08:28:38
ASEF3,K11,7F,4730,803,關閉比對,4730#803  615L  AI PROFILE  S-Q-X4L  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 下午 08:09:19
ASEF3,K11,7F,4730,805,關閉比對,4730#805  344L   MTK  AI PROFILE  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 下午 08:08:36
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L  AI PROFILE (S.Q) 升溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 下午 08:07:58
ASEF3,K11,6F,4730,602,關閉比對,4730#602  499L   AI PROFILE (S) 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 下午 08:07:32
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/14 下午 08:07:10
ASEF1,K21,8F,2500,ALL,自動化設備相關,A B LINE NG卡盤,卡盒卡盤,2025/12/14 下午 06:37:18
ASEF3,K25,8F,4110,ALL,自動化設備相關,na,機台異常,2025/12/14 下午 06:31:14
ASEF3,K25,9F,3910,9002,過帳相關,"消除作業紀錄，共2條，批號：
5-502K6K-009-003
＆
5-502K6K-009-004",連線異常,2025/12/14 下午 05:16:07
ASEF1,K21,8F,2500,ALL,自動化設備相關,A區 異常,機台異常,2025/12/14 下午 04:32:47
ASEF3,K11,8F,3450,ALL,自動化設備相關,,機台異常,2025/12/14 下午 04:24:16
ASEF1,K21,8F,2500,ALL,自動化設備相關,A LINE NG,默停,2025/12/14 下午 02:02:38
ASEF1,K21,8F,2500,ALL,自動化設備相關,B LIUNE NG,卡盒卡盤,2025/12/14 下午 12:48:10
ASEF1,K21,8F,2845,A09,自動化設備相關,NO,卡盒卡盤,2025/12/14 下午 12:40:50
ASEF3,K11,8F,3450,ALL,自動化設備相關,,機台異常,2025/12/14 上午 10:38:49
ASEF1,K21,8F,2500,ALL,自動化設備相關,B區 異常,機台異常,2025/12/14 上午 10:26:26
ASEF1,K21,8F,2500,ALL,自動化設備相關,2500流道卡盒,卡盒卡盤,2025/12/14 上午 10:20:56
ASEF3,K11,8F,4730,812,關閉比對,8F 4730-812 1405L 迴焊爐迴焊時間超出SPEC 規定，已重新跑PROFILE ，請CIM 協助關閉AI PROFILE,關整台,2025/12/14 上午 10:10:16
ASEF1,K21,8F,2500,ALL,自動化設備相關,A區 異常,機台異常,2025/12/14 上午 09:21:40
ASEF3,K11,7F,4730,803,關閉比對,4730#803  285L  MTK  AI PROFILE  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 上午 08:00:46
ASEF3,K11,7F,4730,805,關閉比對,4730#805  344L   MTK  AI PROFILE  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 上午 08:00:30
ASEF3,K11,6F,4730,607,關閉比對,4730#607  200L  AI PROFILE (S.Q) 升溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 上午 08:00:14
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L  特殊爐溫 AI PROFILE 未建檔，EE需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 上午 07:59:58
ASEF3,K11,6F,4730,602,關閉比對,4730#602  499L   AI PROFILE (S) 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/14 上午 07:59:37
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/14 上午 07:59:19
ASEF1,K21,8F,2945,0380,關閉比對,需使用虛擬機台過帳，請協助關閉比對。謝謝！,關整台,2025/12/14 上午 07:54:06
ASEF3,K25,8F,2900,804H,過帳相關,TrackOut 失敗(Fail):批號:MKQMZRB007 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/13 下午 06:40:44
ASEF3,K11,8F,3260,ALL,自動化設備相關,3260自動化機故,機台異常,2025/12/13 下午 06:33:54
ASEF3,K11,7F,4730,820,關閉比對,4730#820  397L    MTK  AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/13 下午 04:48:58
ASEF3,K25,8F,2900,815F,過帳相關,502K5GB001 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/13 下午 03:27:49
ASEF3,K11,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2025/12/13 下午 03:27:10
ASEF1,K21,8F,2715,A01,自動化設備相關,2715 NG,機台異常,2025/12/13 下午 02:17:38
ASEF3,K11,8F,3450,ALL,自動化設備相關,儲格機故,機台異常,2025/12/13 下午 02:09:20
ASEF3,K11,8F,4110,ALL,自動化設備相關,,卡盒卡盤,2025/12/13 下午 02:08:09
ASEF3,K25,9F,3910,9005,過帳相關,"2D TIME OUT,協助刪除雷射作業記錄
5-502KCL-008-002",連線異常,2025/12/13 下午 12:07:39
ASEF3,K11,8F,4730,814,關閉比對,"4730#814  186L    MTK  AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/12/13 上午 11:16:24
ASEF3,K25,8F,2900,803H,自動化設備相關,,命令異常,2025/12/13 上午 11:13:18
ASEF1,K21,5F,2845,T06,過帳相關,,連線異常,2025/12/13 上午 08:36:33
ASEF3,K11,8F,3910,815,過帳相關,"PLEASE DELETED 2D
5-LKQMRL-002-002",連線異常,2025/12/13 上午 08:04:20
ASEF1,K21,8F,2945,0380,關閉比對,,關整台,2025/12/13 上午 08:01:03
ASEF3,K11,7F,4730,803,關閉比對,"4730#803  285L   MTK  AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/12/13 上午 07:55:37
ASEF3,K11,7F,4730,805,關閉比對,4730#805  344L    MTK  AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/13 上午 07:54:59
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L  特殊爐溫 AI PROFILE 未建檔，EE需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/13 上午 07:54:38
