廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K25,8F,4110,ALL,自動化設備相關,,偵測檢知異常,2026/5/10 下午 11:10:38
ASEF3,K11,9F,4730,817,關閉比對,4730#817    MTK  AI PROFILE  尚未增設，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:07:17
ASEF3,K11,9F,4730,801,關閉比對,4730#801  1635L AI PROFILE CU  溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:06:53
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/5/10 下午 08:06:29
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  迴焊時間異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:05:57
ASEF3,K11,7F,4730,822,關閉比對,4730#822   416L   AI PROFILE S  溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:05:27
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:04:57
ASEF3,K11,7F,4730,803,關閉比對,4730#803   264L   AI PROFILE S-Q-X4L  爐溫未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:04:29
ASEF3,K11,6F,4730,603,關閉比對,4730#603 207L  AI PROFILE CU 升溫率異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:04:03
ASEF3,K11,6F,4600,602,關閉比對,4730#602 933L  AI PROFILE S 升溫率異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/5/10 下午 08:03:37
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/5/10 下午 08:01:58
