Factory,DT,Trouble_Status,Oper_No,Trouble_Item,Description
ASEF3,"2025-3-24, 00:06",過帳相關,3910,連線異常,"請協助刪除作業記錄
5-KDQMTY-027-004"
ASEF1,"2025-3-24, 00:48",關閉比對,2730,By批號,"因RMS與WI不符需關比對作業
PE自行拉帳請協助關閉比對作業
謝謝!!!
批號 12HL79B001～12HL79B007"
ASEF3,"2025-3-24, 01:03",過帳相關,3910,連線異常,"請協助刪除作業記錄
5-KQQMYW-010-001
5-KQQMYW-012-002"
ASEF3,"2025-3-24, 02:20",過帳相關,3910,無法過帳,請協助重開EAP，謝謝
ASEF3,"2025-3-24, 02:55",自動化設備相關,4110,機台異常,(M7824)出料7無盤
ASEF3,"2025-3-24, 04:13",關閉比對,4730,By批號,
ASEF1,"2025-3-24, 06:43",關閉比對,2915,關整台,
ASEF3,"2025-3-24, 07:37",關閉比對,4730,關整台,壞了
ASEF3,"2025-3-24, 07:38",關閉比對,4730,關整台,壞了
ASEF3,"2025-3-24, 07:39",關閉比對,4800,關整台,壞了
ASEF3,"2025-3-24, 07:39",關閉比對,4730,關整台,無AI PROFILE
ASEF1,"2025-3-24, 07:46",自動化設備相關,2500,機台異常,
ASEF3,"2025-3-24, 07:55",過帳相關,3910,連線異常,2D TIME OUT，協助清除雷射作業紀錄5-122KJC-009-002
ASEF1,"2025-3-24, 08:09",自動化設備相關,2500,機台異常,
ASEF1,"2025-3-24, 08:11",關閉比對,4805,關整台,
ASEF3,"2025-3-24, 08:24",過帳相關,3910,連線異常,2D TIME OUT，協助清除雷射作業紀錄5-122K6T-024-004&5-122K6T-024-005
ASEF3,"2025-3-24, 08:40",關閉比對,4730,關整台,2.4730#803  AI PROFILE爐溫上傳異常，請協助關閉AI PROFILE
ASEF3,"2025-3-24, 08:40",關閉比對,4730,關整台,.4730#820  AI PROFILE爐溫上傳異常，請協助關閉AI PROFILE
ASEF3,"2025-3-24, 09:06",關閉比對,4730,關整台,4730#821  AI PROFILE爐溫上傳異常，請協助關閉AI PROFILE
ASEF1,"2025-3-24, 12:32",自動化設備相關,2500,機台異常,
ASEF1,"2025-3-24, 12:33",過帳相關,4600,連線異常,
ASEF1,"2025-3-24, 12:55",自動化設備相關,2500,機台異常,
ASEF3,"2025-3-24, 12:59",關閉比對,4730,關整台,4730#604  AI PROFILE爐溫上傳異常，請協助關閉AI PROFILE
ASEF1,"2025-3-24, 13:49",過帳相關,3910,無法過帳,3910-C01S  因連線中斷導致讀取2D後失敗，無法打印該條產品。批號為 :  5-12IEMC-001-004，目前當站EE已確認OK，煩請協助消除此條批號之作業紀錄，謝謝。
ASEF3,"2025-3-24, 13:52",過帳相關,3910,連線異常,請協助消除5-10RLAK-011-003的作業紀錄  謝謝
ASEF1,"2025-3-24, 14:08",自動化設備相關,2500,機台異常,
ASEF1,"2025-3-24, 15:02",自動化設備相關,2500,機台異常,
ASEF1,"2025-3-24, 15:03",自動化設備相關,2715,機台異常,
ASEF3,"2025-3-24, 15:15",過帳相關,2845,無法過帳,
ASEF3,"2025-3-24, 15:56",過帳相關,3910,無法過帳,重複讀取2D(實際無正印)，請協助刪除批號5-BEQMS7-004-001的作業記錄，謝謝
ASEF3,"2025-3-24, 17:10",過帳相關,3910,連線異常,"消除作業記錄，批號：
5-DFQMFP-005-005"
