廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,8F,4730,812,關閉比對,"4730#812   1405L  AI PROFILE  (CU) 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/12/27 下午 08:00:55
ASEF3,K11,8F,4730,811,關閉比對,4730#811   180L  美光  爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 下午 08:00:32
ASEF3,K11,6F,4730,603,關閉比對,4730#603   338L    AI PROFILE CU 最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 下午 07:58:39
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   特殊爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 下午 07:58:02
ASEF3,K11,8F,4730,814,關閉比對,4730#814 852 MTK 爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 下午 07:57:38
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/27 下午 07:57:11
ASEF3,K11,7F,4730,803,關閉比對,4730#803  224L  AI PROFILE S 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 下午 07:56:54
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2025/12/27 下午 07:38:31
ASEF3,K11,8F,4730,812,關閉比對,"4730#812   1405L  AI PROFILE  (CU) 爐溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/12/27 下午 04:47:19
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2025/12/27 下午 04:44:57
ASEF1,K21,8F,2500,ALL,自動化設備相關,B LINE NG,機台異常,2025/12/27 下午 03:42:19
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2025/12/27 下午 03:23:51
ASEF1,K21,8F,2715,A02,自動化設備相關,NG,過壓防撞,2025/12/27 下午 02:23:35
ASEF1,K21,8F,2500,ALL,自動化設備相關,"2500 流道卡貨
",機台異常,2025/12/27 下午 02:23:19
ASEF3,K25,8F,2900,803H,過帳相關,TrackOut 失敗(Fail):批號:522KTLB002 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/27 下午 02:06:55
ASEF1,K21,8F,2500,ALL,自動化設備相關,2715流道夾盒,卡盒卡盤,2025/12/27 下午 01:34:22
ASEF3,K11,8F,4110,A01,自動化設備相關,烤盤有帳無料,偵測檢知異常,2025/12/27 下午 01:04:37
ASEF3,K11,8F,3910,817,過帳相關,"2D TIME OUT,協助刪除作業記錄
5-50DUMX-069-001",連線異常,2025/12/27 下午 01:02:42
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2025/12/27 下午 12:13:05
ASEF3,K11,8F,4507,802,自動化設備相關,,機台異常,2025/12/27 下午 12:09:15
ASEF3,K25,8F,2900,810H,過帳相關,TrackOut 失敗(Fail):批號:522KLQB003 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/27 上午 11:54:14
ASEF3,K25,8F,2900,809H,過帳相關,TrackOut 失敗(Fail):批號:522KLRB001 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/27 上午 11:44:46
ASEF3,K11,8F,3450,ALL,自動化設備相關,,機台異常,2025/12/27 上午 11:09:00
ASEF3,K11,8F,3910,824,過帳相關,請協助重開EAP,無法過帳,2025/12/27 上午 10:58:32
ASEF3,K11,8F,4730,811,關閉比對,4730#811   180L  美光  爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 10:51:27
ASEF3,K25,8F,2900,804H,過帳相關,TrackOut 失敗(Fail):批號:522KTCB011 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/27 上午 10:45:13
ASEF3,K25,8F,2900,803H,過帳相關,TrackOut 失敗(Fail):批號:522KTCB002 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/27 上午 10:31:03
ASEF3,K11,7F,4730,803,關閉比對,4730#803  224L     AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 08:12:12
ASEF3,K11,6F,4730,605,關閉比對,4730#605  200L    AI PROFILE S Q 升溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 08:07:39
ASEF3,K11,6F,4730,603,關閉比對,4730#603   338L    AI PROFILE CU 最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 08:07:21
ASEF3,K11,7F,4730,820,關閉比對,4730#820   397L  MTK 爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 08:06:45
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   特殊爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 08:06:23
ASEF3,K11,8F,4730,814,關閉比對,4730#814 162K MTK 爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 08:06:01
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/27 上午 08:05:40
ASEF1,K21,8F,2945,0380,關閉比對,需使用虛擬機台過帳，請協助關閉比對。謝謝！,關整台,2025/12/27 上午 07:47:18
ASEF3,K25,8F,2845,803,自動化設備相關,,卡盒卡盤,2025/12/27 上午 07:04:39
ASEF3,K22,8F,4507,ALL,自動化設備相關,,命令異常,2025/12/27 上午 05:39:29
ASEF3,K25,8F,3450,A803,自動化設備相關,,偵測檢知異常,2025/12/27 上午 05:39:02
ASEF3,K25,8F,2890,801,自動化設備相關,,偵測檢知異常,2025/12/27 上午 05:03:58
ASEF3,K11,6F,4730,605,關閉比對,4730#605  200L    AI PROFILE S Q 升溫異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/27 上午 04:02:31
ASEF3,K25,8F,2890,801,自動化設備相關,,卡盒卡盤,2025/12/27 上午 03:23:32
ASEF3,K25,8F,2845,803,自動化設備相關,,卡盒卡盤,2025/12/27 上午 02:34:59
ASEF3,K25,8F,3450,A801,自動化設備相關,,偵測檢知異常,2025/12/27 上午 02:18:26
ASEF3,K11,8F,3910,824,過帳相關,"請協助消除 3910-824
5-TCQMAH-019-001
的作業紀錄，謝謝",連線異常,2025/12/27 上午 12:20:05
ASEF3,K25,8F,2845,803,自動化設備相關,,命令異常,2025/12/26 下午 10:35:46
ASEF3,K25,8F,3450,ALL,自動化設備相關,,命令異常,2025/12/26 下午 10:28:38
ASEF3,K25,8F,4507,ALL,自動化設備相關,,卡盒卡盤,2025/12/26 下午 10:28:19
ASEF3,K25,8F,2890,804,自動化設備相關,,卡盒卡盤,2025/12/26 下午 10:05:01
ASEF3,K25,8F,3450,ALL,自動化設備相關,,命令異常,2025/12/26 下午 09:32:59
ASEF3,K11,7F,2190,12,過帳相關,"
Please cal EE or FA to check EAP Server(SendTAPING_AUTOMATION Recipe To EAP Fail, Please cal EE or FA to check EAP Server)FAIL:Daemon (172.21.59.1:7500) FAIL:EAP Time Out機台:[ASEF3-2190-12]




 Lose WI Issue：OP報案--->當站PE檢查WI--->CIM窗口確認--->FA IT Engineer--->MES IT Engineer * 非Lose WI Issue：OP報案--->當站EE檢查--->CIM窗口確認--->FA IT Engineer--->MES IT Engineer

",無法過帳,2025/12/26 下午 08:37:39
ASEF3,K11,7F,2190,12,過帳相關,Lose WI Issue：OP報案--->當站PE檢查WI--->CIM窗口確認--->FA IT Engineer--->MES IT Engineer * 非Lose WI Issue：OP報案--->當站EE檢查--->CIM窗口確認--->FA IT Engineer--->MES IT Engineer,無法過帳,2025/12/26 下午 08:22:44
ASEF3,K11,6F,4730,603,關閉比對,4730#603   338L    AI PROFILE CU 最高溫度異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 下午 08:07:17
ASEF3,K11,8F,4730,814,關閉比對,"4730#814 162K MTK 爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/12/26 下午 08:02:27
ASEF3,K11,7F,4730,820,關閉比對,4730#820   397L  MTK 爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 下午 07:52:11
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   特殊爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 下午 07:51:53
ASEF3,K11,7F,4730,803,關閉比對,4730#803  1300L     AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 下午 07:51:34
ASEF3,K11,8F,4730,811,關閉比對,4730#811  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/26 下午 07:51:17
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/26 下午 07:50:49
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2025/12/26 下午 07:43:27
ASEF3,K25,9F,3910,9003,過帳相關,2D timeout 麻煩幫我刪除 5-522K9X-009-002   5-522K9X-009-003 兩條的作業記錄 謝謝,連線異常,2025/12/26 下午 06:55:15
ASEF3,K25,9F,3910,9003,過帳相關,2D timeout 麻煩幫我刪除 5-522K9X-009-002   5-522K9X-009-003 兩條的作業記錄 謝謝,連線異常,2025/12/26 下午 06:47:21
ASEF1,K21,8F,2500,ALL,自動化設備相關,儲格異常,機台異常,2025/12/26 下午 06:42:49
ASEF3,K25,8F,2900,814F,過帳相關,TrackOut 失敗(Fail):批號:51UYF2B002 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/26 下午 05:45:16
ASEF3,K25,8F,2900,814F,過帳相關,TrackOut 失敗(Fail):批號:51UYF2B001 WAFERID蒐集站點請輸入WAFERID.(MUST KEY IN WAFERID),無法過帳,2025/12/26 下午 05:41:53
ASEF1,K21,8F,2500,ALL,自動化設備相關,ZIPB B NG,機台異常,2025/12/26 下午 03:23:28
ASEF3,K11,7F,4730,820,關閉比對,4730#820   397L  MTK 爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 下午 02:05:53
ASEF1,K21,8F,2715,A02,自動化設備相關,NG,機台異常,2025/12/26 上午 09:39:08
ASEF1,K21,8F,2715,A02,自動化設備相關,2715流道卡盒,卡盒卡盤,2025/12/26 上午 08:42:10
ASEF3,K11,8F,4730,812,關閉比對,4730#812   176L    AI PROFILE 迴焊時間異常 ，EE需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 上午 08:25:13
ASEF3,K11,7F,4730,822,關閉比對,4730#822   397L  MTK 爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 上午 08:07:39
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   特殊爐溫 AI PROFILE  未建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 上午 08:06:51
ASEF3,K11,7F,4730,803,關閉比對,4730#803  1300L     AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/26 上午 08:06:27
ASEF3,K11,8F,4730,811,關閉比對,4730#811  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/26 上午 08:05:59
ASEF3,K11,8F,3910,803,過帳相關,讀取2D逾時，請協助刪除批號5-50FT2J-009-004的作業記錄，謝謝,無法過帳,2025/12/26 上午 08:03:46
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/26 上午 08:02:54
ASEF1,K21,8F,2945,0380,關閉比對,需使用虛擬機台過帳，請協助關閉比對。謝謝！,關整台,2025/12/26 上午 07:55:19
ASEF1,K21,8F,2715,A02,自動化設備相關,過壓,過壓防撞,2025/12/26 上午 07:53:36
ASEF3,K11,8F,3910,825,過帳相關,"3910-825因讀取2D時FAIL，機台顯示產品已打印，實際產品未打印。
批號為 5-MLQMVS-003-004
             5-MLQMVS-003-005
目前當站EE已確認OK，煩請協助消除此條批號之作業紀錄，謝謝。",連線異常,2025/12/25 下午 11:07:50
ASEF3,K25,8F,2890,801,自動化設備相關,,偵測檢知異常,2025/12/24 上午 06:19:51
ASEF3,K25,8F,2890,801,自動化設備相關,,偵測檢知異常,2025/12/24 上午 05:40:41
ASEF3,K25,8F,3450,A803,自動化設備相關,,偵測檢知異常,2025/12/24 上午 05:34:43
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2025/12/24 上午 03:42:51
ASEF3,K25,8F,2845,803,自動化設備相關,,卡盒卡盤,2025/12/24 上午 01:51:20
ASEF3,K25,8F,3450,ALL,自動化設備相關,,偵測檢知異常,2025/12/24 上午 01:39:08
ASEF3,K25,8F,3450,ALL,自動化設備相關,,偵測檢知異常,2025/12/24 上午 01:38:33
ASEF3,K25,8F,3450,ALL,自動化設備相關,,偵測檢知異常,2025/12/24 上午 01:38:09
ASEF3,K25,8F,4507,8003,自動化設備相關,,偵測檢知異常,2025/12/24 上午 12:22:34
ASEF3,K25,8F,2890,802,自動化設備相關,,偵測檢知異常,2025/12/23 下午 10:18:04
ASEF3,K25,8F,2890,801,自動化設備相關,,偵測檢知異常,2025/12/23 下午 08:59:06
ASEF3,K11,8F,4507,ALL,自動化設備相關,,卡盒卡盤,2025/12/23 下午 08:38:32
ASEF3,K11,8F,4507,806,自動化設備相關,,卡盒卡盤,2025/12/23 下午 08:30:36
ASEF3,K25,8F,3450,ALL,自動化設備相關,,偵測檢知異常,2025/12/23 下午 08:27:23
ASEF3,K25,8F,3450,ALL,自動化設備相關,,命令異常,2025/12/23 下午 08:02:26
ASEF3,K11,7F,4730,821,關閉比對,"4730#821   346L   特殊爐溫 AI PROFILE  未建檔，EE需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/12/23 下午 07:47:33
ASEF3,K11,7F,4730,822,關閉比對,4730#822  288L(MQ18)  無 S-XL AI PROFILE ，待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/23 下午 07:47:15
ASEF3,K11,8F,4730,811,關閉比對,4730#811  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/23 下午 07:46:53
ASEF3,K11,7F,4730,803,關閉比對,4730#803  1635L     AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/23 下午 07:46:32
ASEF3,K11,8F,4730,812,關閉比對,4730#812  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/23 下午 07:46:12
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/23 下午 07:45:43
ASEF1,K21,8F,2500,ALL,自動化設備相關,A LINE NG,卡盒卡盤,2025/12/23 下午 05:41:24
ASEF1,K21,8F,2500,ALL,自動化設備相關,流道又(同2025/12/23 下午 03:19:42)出現卡貨情況,卡盒卡盤,2025/12/23 下午 04:57:01
ASEF1,K21,8F,2500,ALL,自動化設備相關,"2025/12/23 下午 03:19:42
STOP 1 Hr.",卡盒卡盤,2025/12/23 下午 04:14:43
ASEF3,K25,8F,3800,08,自動化設備相關,,默停,2025/12/23 下午 03:55:15
ASEF1,K21,8F,2500,ALL,自動化設備相關,2025/12/23 下午 03:19:42,卡盒卡盤,2025/12/23 下午 03:35:37
ASEF1,K21,8F,2500,ALL,自動化設備相關,A LINE NG,機台異常,2025/12/23 下午 03:19:42
ASEF3,K11,8F,4110,A12,自動化設備相關,"烤箱STAGE39[下層A12]交握異常
M7263)烤箱STAGE39[下層A12]門位置異常",偵測檢知異常,2025/12/23 下午 03:11:09
ASEF1,K22,5F,2900,C54FA,過帳相關,,參數比對異常,2025/12/23 下午 02:14:12
ASEF3,K25,8F,2900,812H,過帳相關,TrackOut 失敗(Fail):Lot522K5ZB009的狀態目前為Hold無法執行此功能，請確認。 The status of this lot 522K5ZB009is Hold.You can't performance this rule.Please check.,無法過帳,2025/12/23 下午 01:59:59
ASEF3,K25,8F,4110,ALL,自動化設備相關,,機台異常,2025/12/23 下午 01:58:00
ASEF1,K21,5F,2195,C01,過帳相關,"作業TOSA，請協助更改TOSA比對程式
",無法過帳,2025/12/23 下午 01:11:37
ASEF1,K21,8F,2500,ALL,自動化設備相關,B LINE NG,默停,2025/12/23 下午 12:21:45
ASEF1,K21,8F,2500,ALL,自動化設備相關,A LINE NG,默停,2025/12/23 上午 09:54:19
ASEF1,K21,8F,2945,0380,關閉比對,需使用虛擬機台過帳，請協助關閉比對。謝謝！,關整台,2025/12/23 上午 07:59:18
ASEF3,K11,7F,4730,821,關閉比對,"4730#821   346L   特殊爐溫 AI PROFILE  未建檔，EE需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/12/23 上午 07:54:46
ASEF3,K11,7F,4730,822,關閉比對,4730#822  288L(MQ18)  無 S-XL AI PROFILE ，待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/23 上午 07:54:28
ASEF3,K11,8F,4730,811,關閉比對,4730#811  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/23 上午 07:54:09
ASEF3,K11,7F,4730,803,關閉比對,4730#803  1635L     AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/23 上午 07:53:49
ASEF3,K11,8F,4730,812,關閉比對,4730#812  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/23 上午 07:53:31
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/12/23 上午 07:53:14
ASEF1,K22,8F,2945,0380,過帳相關,,無法過帳,2025/12/23 上午 07:51:03
ASEF3,K25,8F,2890,802,自動化設備相關,,偵測檢知異常,2025/12/23 上午 05:45:27
ASEF3,K25,8F,2890,801,自動化設備相關,,偵測檢知異常,2025/12/23 上午 01:15:04
ASEF3,K11,6F,4730,602,關閉比對,4730#603  266L     (美光)AI PROFILE 無建檔，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/22 下午 08:36:12
ASEF3,K11,7F,4730,820,關閉比對,4730#820   168L   特殊爐溫 AI PROFILE  未建檔，EE需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/22 下午 07:55:09
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   特殊爐溫 AI PROFILE  未建檔，EE需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/22 下午 07:53:35
ASEF3,K11,8F,4730,811,關閉比對,4730#811  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/22 下午 07:53:19
ASEF3,K11,7F,4730,822,關閉比對,4730#822  288L(MQ18)  無 S-XL AI PROFILE ，待工程師校正， 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/22 下午 07:52:59
ASEF3,K11,7F,4730,803,關閉比對,4730#803  1635L     AI PROFILE  ，AI PROFILE 未建立，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/12/22 下午 07:52:41
ASEF3,K11,8F,4730,812,關閉比對,4730#812  電腦無法開啟  AI PROFILE程式 產線EE需求手動跑爐溫,關整台,2025/12/22 下午 07:52:22
