廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K25,8F,2400,807,過帳相關,"BLACK BOX NG
",無法過帳,2025/11/16 下午 11:55:30
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2025/11/16 下午 11:46:49
ASEF3,K25,8F,2400,814,過帳相關,"BLACK BOX NG
",無法過帳,2025/11/16 下午 11:44:58
ASEF3,K25,8F,2890,802,自動化設備相關,,卡盒卡盤,2025/11/16 下午 11:35:17
ASEF3,K25,8F,2395,802,過帳相關,ASEF3-2395-802 CA00408BK EIG CKQMS9 2395 K14153 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[12]，MES_QTY：[21] ,無法過帳,2025/11/16 下午 11:27:03
ASEF3,K25,8F,2395,804,過帳相關,機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[13]，MES_QTY：[54],無法過帳,2025/11/16 下午 10:53:58
ASEF3,K25,8F,2395,808,過帳相關,BLACK BOX NG,無法過帳,2025/11/16 下午 10:50:09
ASEF3,K11,8F,4730,803,關閉比對,"4730#803  104L 無建檔  AI PROFILE  ，需求關閉比對(待工程師新增)，手動上傳爐溫，請協助關閉AI PROFILE
",關整台,2025/11/16 下午 10:34:05
ASEF3,K25,8F,3800,08,自動化設備相關,,卡盒卡盤,2025/11/16 下午 09:59:22
ASEF3,K25,8F,2890,803,自動化設備相關,,卡盒卡盤,2025/11/16 下午 09:26:09
ASEF3,K25,8F,2400,813,過帳相關,BLACK BOX NG,無法過帳,2025/11/16 下午 09:17:20
ASEF3,K25,8F,2400,816,過帳相關,BLACK BOX NG,無法過帳,2025/11/16 下午 09:13:20
ASEF3,K25,8F,2395,806,過帳相關,"ASEF3-2395-806 CA03563BK EIG EFQMK4W002 2395 D7495 LogEAP_Error 機台作業總片數與MES總片數比對失敗，不進行Move Out，Machine_QTY：[12]，MES_QTY：[7] 
 
 
 . 

處理中,請稍候..",無法過帳,2025/11/16 下午 09:11:28
ASEF3,K25,8F,2400,813,過帳相關,BLACK BOX NG,無法過帳,2025/11/16 下午 09:07:53
ASEF3,K11,8F,3910,809,過帳相關,"please delete 2d schedule
5-LHQMYU-019-003",連線異常,2025/11/16 下午 08:58:58
ASEF3,K25,8F,2400,814,過帳相關,BLACK BOX NG,無法過帳,2025/11/16 下午 08:44:09
ASEF3,K25,8F,2395,808,過帳相關,BLACK BOX NG,無法過帳,2025/11/16 下午 08:39:36
ASEF1,K21,8F,2930,A03H,關閉比對,QM 2636L 因工程實驗 需幫忙關閉 K21 8F  2930-A03H 爐溫比對，此條線PE自行調整爐溫,By批號,2025/11/16 下午 08:37:24
ASEF3,K25,8F,2400,807,過帳相關,BLACK BOX NG,無法過帳,2025/11/16 下午 08:21:44
ASEF3,K11,8F,4730,814,關閉比對,4730-814  1204L    MTK  AI PROFILE  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:55:16
ASEF3,K11,8F,4730,806,關閉比對," 4730-806  4730#806  399L  AI PROFILE (S.Q) 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE

",關整台,2025/11/16 下午 07:37:37
ASEF3,K11,9F,4730,819,關閉比對,4730-819   397L    MTK  AI PROFILE  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:37:03
ASEF3,K11,7F,4730,805,關閉比對,4730#805 64L  AI PROFILE 異常  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:36:33
ASEF3,K11,7F,4730,821,關閉比對,4730#821  346L  25JSI無建檔  AI PROFILE  ，需求關閉比對(待工程師新增)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:36:07
ASEF3,K11,6F,4730,602,關閉比對,4730#602  499L   AI PROFILE (S) 迴焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:35:34
ASEF3,K11,7F,4730,818,關閉比對,4730#818  264(MM1X)L AI PROFILE 迴銲時間異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE		,關整台,2025/11/16 下午 07:35:06
ASEF3,K11,6F,4730,652,關閉比對,4730#652 405L MTK  AI PROFILE  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:34:34
ASEF3,K11,6F,4730,603,關閉比對,4730#603  266L 美光  AI PROFILE  ，需求關閉比對(待工程師校正)，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:34:05
ASEF3,K11,9F,4730,819,關閉比對,4730#816  無安裝 AI PROFILE，系統有卡 EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2025/11/16 下午 07:33:33
ASEF3,K11,9F,4515,651,關閉比對,4515#651  需過帳4554站點，請協助關閉防漏洗功能,關整台,2025/11/16 下午 07:33:00
ASEF3,K11,8F,4507,ALL,自動化設備相關,流道不動,默停,2025/11/16 下午 07:20:27
ASEF1,K21,9F,3600,ALL,自動化設備相關,K21-9F HS中央儲格故障頻繁請CIM同仁協助異常原因並修復謝謝,機台異常,2025/11/16 下午 05:21:58
ASEF3,K25,8F,3800,05,自動化設備相關,ng,卡盒卡盤,2025/11/16 下午 04:34:30
