Factory,DT,Trouble_Status,Oper_No,Trouble_Item,Description
ASEF3,"2025-6-30, 00:08",過帳相關,3910,連線異常,因下載MAP資料失敗，請消除記錄：5-AQQMEK-004-002
ASEF3,"2025-6-30, 00:13",自動化設備相關,3910,卡盒卡盤,
ASEF3,"2025-6-30, 01:16",自動化設備相關,4507,卡盒卡盤,
ASEF3,"2025-6-30, 01:31",自動化設備相關,3670,過壓防撞,
ASEF3,"2025-6-30, 01:32",自動化設備相關,3260,卡盒卡盤,
ASEF3,"2025-6-30, 02:57",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-30, 03:22",自動化設備相關,3670,偵測檢知異常,有帳無料
ASEF3,"2025-6-30, 03:52",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-30, 04:43",過帳相關,3910,連線異常,2D TIME OUT，請消除記錄：5-AQQMDP-006-001
ASEF3,"2025-6-30, 05:40",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-30, 06:29",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-30, 06:47",自動化設備相關,4110,機台異常,
ASEF3,"2025-6-30, 07:02",自動化設備相關,3260,默停,出爐時間已超過10分鐘，還未出貨
ASEF3,"2025-6-30, 07:05",自動化設備相關,4110,機台異常,
ASEF1,"2025-6-30, 07:36",關閉比對,2945,關整台,請協助關閉比對及不卡批號過帳，謝謝
ASEF3,"2025-6-30, 08:10",過帳相關,3910,連線異常,3910-819消除5-BQQMDM-001-001作業紀錄
ASEF3,"2025-6-30, 08:18",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-30, 08:18",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:19",關閉比對,4730,關整台,4730#811  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:19",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:19",關閉比對,4730,關整台,4730#808 AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:20",關閉比對,4730,關整台,4730#806  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:21",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:22",關閉比對,4730,關整台,4730#819  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:22",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:23",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:23",關閉比對,4730,關整台,4730#805  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 08:34",關閉比對,4730,關整台,4730#652  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-6-30, 08:44",關閉比對,2945,關整台,NG
ASEF1,"2025-6-30, 09:47",自動化設備相關,2715,機台異常,2715-A02 NG
ASEF1,"2025-6-30, 12:04",自動化設備相關,2715,機台異常,2715-02 NG
ASEF1,"2025-6-30, 12:05",自動化設備相關,2500,機台異常,B LINE NG
ASEF1,"2025-6-30, 13:38",自動化設備相關,2715,機台異常,2715-A03 NG
ASEF3,"2025-6-30, 16:55",自動化設備相關,3450,默停,NG
ASEF3,"2025-6-30, 18:13",自動化設備相關,3260,機台異常,NG
ASEF1,"2025-6-30, 18:34",自動化設備相關,2500,卡盒卡盤,A LINE NG
ASEF3,"2025-6-30, 18:44",自動化設備相關,3260,機台異常,NG
ASEF1,"2025-6-30, 19:00",自動化設備相關,2715,機台異常,2715-A03 NG
ASEF3,"2025-6-30, 20:01",關閉比對,4515,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-6-30, 20:02",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 20:02",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 20:03",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 20:03",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 20:04",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 20:04",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 20:05",關閉比對,4730,關整台,4730#806  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-6-30, 20:05",關閉比對,4730,關整台,4730#810  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF1,"2025-6-30, 20:41",關閉比對,2945,關整台,"有多筆L/C需要過帳作業無法過帳作業

還請協助關閉比對，感謝!!"
ASEF3,"2025-6-30, 21:03",過帳相關,4110,無法過帳,
ASEF3,"2025-6-30, 22:55",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-1, 00:37",過帳相關,3910,連線異常,2D TIME OUT，請消除記錄：5-AQQME9-009-004
ASEF3,"2025-7-1, 00:41",自動化設備相關,4110,機台異常,
ASEF3,"2025-7-1, 00:44",過帳相關,3910,連線異常,2D TIME OUT 請消除 5-KWQMRV-017-004 作業紀錄，謝謝。
ASEF3,"2025-7-1, 00:55",自動化設備相關,4110,機台異常,入料流道卡貨
ASEF3,"2025-7-1, 01:12",過帳相關,3910,連線異常,2D TIME OUT，請消除記錄：5-ARQMHV-009-001
ASEF3,"2025-7-1, 04:13",自動化設備相關,4110,機台異常,
ASEF1,"2025-7-1, 04:28",過帳相關,2740,無法過帳,OP反應AutoMoveOut的盒號會吃到前一批的盒號，請協助重開連線
ASEF3,"2025-7-1, 05:22",自動化設備相關,4110,命令異常,4110-A10.A12.A24.能否請人來確認是否有系統排貨.若無可否幫忙清除資料.以利派貨
ASEF3,"2025-7-1, 07:31",自動化設備相關,3260,機台異常,
ASEF3,"2025-7-1, 08:01",關閉比對,4730,關整台,4515#651 需過帳4554站點，請協助關閉防漏洗功能
ASEF3,"2025-7-1, 08:01",過帳相關,3910,連線異常,"請協助刪除作業記錄
5-HXQMLS-001-005"
ASEF3,"2025-7-1, 08:01",關閉比對,4730,關整台,4730#816  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-1, 08:02",關閉比對,4730,關整台,4730#809  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-1, 08:03",關閉比對,4730,關整台,4730#811 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-1, 08:03",關閉比對,4730,關整台,4730#808 AI PROFILE 異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-1, 08:03",關閉比對,4730,關整台,4730#803  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
ASEF3,"2025-7-1, 08:04",關閉比對,4730,關整台,4730#820  AI PROFILE異常，EE TEAM 需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE
