廠別,棟別,樓層,站點,MachID,問題分類,問題描述,問題子分類,報案時間
ASEF3,K11,8F,3450,ALL,自動化設備相關,機故頻繁,機台異常,2026/3/15 下午 11:52:32
ASEF3,K25,8F,4110,B20,自動化設備相關,,命令異常,2026/3/15 下午 11:36:08
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 
請協助消除此2條批號之作業紀錄，批號為
 6-10IEG3-002-002 謝謝。",無法過帳,2026/3/15 下午 11:18:26
ASEF3,K25,8F,3260,ALL,自動化設備相關,,偵測檢知異常,2026/3/15 下午 11:12:31
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/3/15 下午 11:05:37
ASEF3,K11,8F,3910,820,過帳相關,麻煩消除6-10UYWJ-006-001作業紀錄,無法過帳,2026/3/15 下午 09:49:03
ASEF3,K11,8F,3260,ALL,自動化設備相關,,機台異常,2026/3/15 下午 08:44:47
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/3/15 下午 08:06:23
ASEF3,K11,9F,4730,801,關閉比對,4730-801  1400L   S 程式爐溫異常，故需關閉AI PROFILE，請CIM幫忙關閉,關整台,2026/3/15 下午 07:54:58
ASEF3,K11,9F,4730,819,關閉比對,4730#819 1635L   CU 程式爐溫異常，故需關閉AI PROFILE，請CIM幫忙關閉,關整台,2026/3/15 下午 07:54:42
ASEF3,K11,9F,4515,651,關閉比對,4515#651     需過帳4554站點，請協助關閉防漏洗功能,關整台,2026/3/15 下午 07:54:24
ASEF3,K11,8F,4730,809,關閉比對,4730#809  49L  S AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:54:08
ASEF3,K11,8F,4730,811,關閉比對,4730#811   CU系統是PASS，但EAP與機台端連線總是異常無法正常連線上，故需關閉AI PROFILE，請CIM幫忙關閉,關整台,2026/3/15 下午 07:53:46
ASEF3,K11,8F,4730,812,關閉比對,4730#812  1405L  CU AI PROFILE  異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:53:26
ASEF3,K11,8F,4730,814,關閉比對,4730-814   390L  AI PROFILE  MTK 未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:53:07
ASEF3,K11,7F,4730,822,關閉比對,4730#822   625L   AI PROFILE  S-X4L 迴焊時間異常 ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:52:50
ASEF3,K11,7F,4730,818,關閉比對,4730#818   264L  S AI PROFILE 異常，ME需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:52:33
ASEF3,K11,7F,4730,821,關閉比對,4730#821   346L   AI PROFILE 爐溫未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:52:16
ASEF3,K11,7F,4730,805,關閉比對,4730#805   852L   AI PROFILE  MTK 未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:51:59
ASEF3,K11,7F,4730,803,關閉比對,4730#803   264L   AI PROFILE  未建立，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:51:41
ASEF3,K11,6F,4730,605,關閉比對,4730#605  522L  S AI PROFILE  異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:51:20
ASEF3,K11,6F,4730,652,關閉比對,4730#652  121L(SD5G)   MTK   PROFILE  ，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:50:12
ASEF3,K11,6F,4730,602,關閉比對,4730#602   683L  S  AI PROFILE  回焊時間異常，需求關閉比對，手動上傳爐溫，請協助關閉AI PROFILE,關整台,2026/3/15 下午 07:49:53
ASEF1,K21,8F,2945,0380,關閉比對,2945-0380 為虛擬機台過帳使用，還請協助關閉比對，謝謝。,關整台,2026/3/15 下午 07:43:34
ASEF3,K11,8F,4110,ALL,自動化設備相關,,機台異常,2026/3/15 下午 07:39:18
ASEF3,K25,8F,3670,ALL,自動化設備相關,,偵測檢知異常,2026/3/15 上午 06:32:00
ASEF3,K25,8F,4110,B17,自動化設備相關,,偵測檢知異常,2026/3/15 上午 06:31:40
ASEF1,K21,5F,2195,C01,過帳相關,RUN TOSA,無法過帳,2026/3/15 上午 05:47:52
ASEF3,K25,7F,2890,803,自動化設備相關,,卡盒卡盤,2026/3/15 上午 03:51:36
ASEF3,K11,8F,3260,A04,自動化設備相關,,機台異常,2026/3/15 上午 02:47:40
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 
請協助消除此2條批號之作業紀錄，批號為
 6-10IEGH-002-007, 6-10IEGH-002-008 謝謝。",無法過帳,2026/3/15 上午 02:31:02
ASEF3,K11,8F,3450,ALL,自動化設備相關,"自動化機故頻繁
",機台異常,2026/3/14 下午 11:41:26
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 
請協助消除此1條批號之作業紀錄，批號為
 6-10IEG4-002-006, 謝謝。",無法過帳,2026/3/14 下午 11:12:13
ASEF1,K21,5F,3910,C01S,過帳相關,"Hello CIM：
3910-C01S 
請協助消除此2條批號之作業紀錄，批號為
 6-10IEGE-002-001, 謝謝。",無法過帳,2026/3/14 下午 10:29:05
ASEF3,K11,8F,3260,A07,自動化設備相關,LONG TIME ,機台異常,2026/3/14 下午 10:02:24
ASEF1,K21,5F,3910,C01S,過帳相關,"
Hello CIM：
3910-C01S 
請協助消除此2條批號之作業紀錄，批號為
 6-10IEGE-001-003, 謝謝。",無法過帳,2026/3/14 下午 10:00:31
